Point ID,Coordinates_0,Coordinates_1,Coordinates_2,Coordinates_Magnitude,CriticalType,Points_0,Points_1,Points_2,Points_Magnitude,ttkVertexScalarField
61,19,1,13,23.0434,1,2.27464,2.33039,0,3.25649,8169
62,21,11,19,30.3809,0,2.27497,2.27497,0,3.2173,12171
63,21,10,19,30.0333,1,2.27497,2.34201,0,3.26504,12146
64,23,0,14,26.9258,0,2.27531,2.27531,0,3.21777,8773
65,11,0,15,18.6011,1,2.27531,2.34982,0,3.27089,9386
66,13,11,16,23.3666,0,2.27543,2.27543,0,3.21795,10288
67,20,13,14,27.6586,1,2.27543,2.32218,0,3.25117,9095
68,6,10,19,22.2935,0,2.2756,2.2756,0,3.21818,12131
69,15,8,17,24.0416,1,2.2756,2.33313,0,3.25912,10840
70,8,13,16,22.1133,0,2.2757,2.2757,0,3.21832,10333
71,14,14,16,25.4558,1,2.2757,2.31725,0,3.24783,10364
72,23,11,11,27.7669,0,2.27602,2.27602,0,3.21878,7173
73,5,7,12,14.7648,1,2.27602,2.32916,0,3.25657,7680
74,8,24,13,28.4429,0,2.2767,2.2767,0,3.21974,8733
75,18,15,8,24.7588,1,2.2767,2.32834,0,3.25646,5393
76,7,5,24,25.4951,0,2.27679,2.27679,0,3.21987,15132
77,8,5,24,25.7876,1,2.27679,2.2781,0,3.2208,15133
78,13,13,11,21.4243,0,2.27685,2.27685,0,3.21996,7213
79,19,12,10,24.5967,1,2.27685,2.33115,0,3.25858,6569
80,13,24,8,28.4429,0,2.27711,2.27711,0,3.22032,5613
81,19,23,7,30.6431,1,2.27711,2.33221,0,3.25952,4969
82,6,21,16,27.074,0,2.27799,2.27799,0,3.22157,10531
83,15,19,14,27.9643,1,2.27799,2.33272,0,3.2605,9240
84,3,15,11,18.8414,0,2.27851,2.27851,0,3.22231,7253
85,9,14,10,19.4165,1,2.27851,2.33029,0,3.25912,6609
86,22,0,22,31.1127,0,2.27862,2.27862,0,3.22246,13772
87,23,0,21,31.1448,1,2.27862,2.34787,0,3.27179,13148
88,17,16,11,25.807,0,2.27862,2.27862,0,3.22246,7292
89,11,16,11,22.3159,1,2.27862,2.33283,0,3.26102,7286
90,18,14,21,31,0,2.27875,2.27875,0,3.22265,13493
91,9,12,20,25,1,2.27875,2.33334,0,3.26147,12809
92,21,22,16,34.3657,0,2.27943,2.27943,0,3.2236,10571
93,22,21,16,34.3657,1,2.27943,2.34006,0,3.26675,10547
94,0,1,14,14.0357,0,2.27976,2.27976,0,3.22407,8775
95,3,2,14,14.4568,1,2.27976,2.31608,0,3.24985,8803
96,22,14,24,35.4401,0,2.27988,2.27988,0,3.22424,15372
97,20,13,24,33.8378,1,2.27988,2.34396,0,3.26987,15345
98,24,22,8,33.5261,0,2.28059,2.28059,0,3.22524,5574
99,5,18,9,20.7364,1,2.28059,2.32854,0,3.25932,6080
100,3,1,9,9.53939,0,2.2815,2.2815,0,3.22653,5653
101,12,0,8,14.4222,1,2.2815,2.33488,0,3.26449,5012
102,23,23,18,37.1753,0,2.28195,2.28195,0,3.22716,11848
103,10,19,19,28.6705,1,2.28195,2.33055,0,3.26171,12360
104,17,3,19,25.671,0,2.28248,2.28248,0,3.22792,11967
105,19,3,19,27.037,1,2.28248,2.30436,0,3.24342,11969
106,17,14,16,27.2213,0,2.28377,2.28377,0,3.22974,10367
107,19,14,16,28.5132,1,2.28377,2.30777,0,3.24675,10369
108,12,21,3,24.3721,0,2.284,2.284,0,3.23007,2412
109,18,15,2,23.516,1,2.284,2.32956,0,3.26244,1643
110,0,12,11,16.2788,0,2.28417,2.28417,0,3.23031,7175
111,3,13,11,17.2916,1,2.28417,2.3156,0,3.25261,7203
112,7,7,14,17.1464,0,2.2844,2.2844,0,3.23062,8932
113,12,8,13,19.4165,1,2.2844,2.3256,0,3.25989,8337
114,21,8,14,26.4764,0,2.28468,2.28468,0,3.23103,8971
115,21,6,13,25.4165,1,2.28468,2.33743,0,3.26854,8296
116,17,0,19,25.4951,0,2.28469,2.28469,0,3.23104,11892
117,15,0,19,24.2074,1,2.28469,2.30253,0,3.24368,11890
118,13,10,6,17.4642,0,2.28527,2.28527,0,3.23186,4013
119,10,9,4,14.0357,1,2.28527,2.33087,0,3.26426,2735
120,23,8,6,25.0799,0,2.28543,2.28543,0,3.23208,3973
121,14,14,5,20.4206,1,2.28543,2.32608,0,3.26096,3489
122,12,7,1,13.9284,0,2.28637,2.28637,0,3.23342,812
123,9,6,1,10.8628,1,2.28637,2.33615,0,3.26881,784
124,2,13,16,20.7123,0,2.2867,2.2867,0,3.23389,10327
125,4,13,16,21,1,2.2867,2.30635,0,3.24781,10329
126,7,10,11,16.4317,0,2.28707,2.28707,0,3.23441,7132
127,8,9,10,15.6525,1,2.28707,2.32302,0,3.25993,6483
128,11,13,19,25.5147,0,2.28748,2.28748,0,3.23498,12211
129,15,13,19,27.4773,1,2.28748,2.33527,0,3.26895,12215
130,12,16,24,31.241,0,2.28769,2.28769,0,3.23529,15412
131,10,15,24,30.0167,1,2.28769,2.34396,0,3.27532,15385
132,12,2,22,25.1396,0,2.2883,2.2883,0,3.23614,13812
133,15,2,22,26.7021,1,2.2883,2.33707,0,3.27081,13815
134,11,24,16,30.8707,0,2.28875,2.28875,0,3.23678,10611
135,11,22,15,28.8097,1,2.28875,2.33036,0,3.26633,9936
136,1,12,6,13.4536,0,2.28892,2.28892,0,3.23703,4051
137,11,13,6,18.0555,1,2.28892,2.32933,0,3.26573,4086
138,10,1,4,10.8167,0,2.28907,2.28907,0,3.23724,2535
139,16,2,3,16.4012,1,2.28907,2.32459,0,3.26245,1941
140,16,2,9,18.4662,0,2.28914,2.28914,0,3.23733,5691
141,11,2,9,14.3527,1,2.28914,2.33107,0,3.26712,5686
142,22,19,3,29.2233,0,2.28953,2.28953,0,3.23789,2372
143,10,20,1,22.383,1,2.28953,2.32708,0,3.26455,1135
144,2,24,13,27.3679,0,2.28988,2.28988,0,3.23838,8727
145,4,24,13,27.5862,1,2.28988,2.30692,0,3.25045,8729
146,6,16,16,23.4094,0,2.29044,2.29044,0,3.23918,10406
147,7,16,16,23.6854,1,2.29044,2.31251,0,3.25482,10407
148,16,13,6,21.4709,0,2.29054,2.29054,0,3.23931,4091
149,24,14,5,28.2312,1,2.29054,2.32849,0,3.26626,3499
150,16,24,3,29,0,2.29082,2.29082,0,3.2397,2491
151,9,22,2,23.8537,1,2.29082,2.33269,0,3.26945,1809
152,6,18,11,21.9317,0,2.2915,2.2915,0,3.24066,7331
153,16,20,10,27.4955,1,2.2915,2.32481,0,3.26431,6766
154,0,14,1,14.0357,0,2.29167,2.29167,0,3.24091,975
155,20,16,0,25.6125,1,2.29167,2.32545,0,3.26488,420
156,12,22,13,28.2312,0,2.29204,2.29204,0,3.24143,8687
157,19,22,10,30.7409,1,2.29204,2.32379,0,3.26396,6819
158,1,23,3,23.2164,0,2.29211,2.29211,0,3.24154,2451
159,12,23,2,26.0192,1,2.29211,2.32834,0,3.26725,1837
160,5,4,9,11.0454,0,2.29213,2.29213,0,3.24157,5730
161,14,5,8,16.8819,1,2.29213,2.32623,0,3.26577,5139
162,11,10,14,20.4206,0,2.29343,2.29343,0,3.2434,9011
163,16,9,13,22.4944,1,2.29343,2.32427,0,3.26528,8366
164,1,9,1,9.11043,0,2.29372,2.29372,0,3.24381,851
165,10,10,0,14.1421,1,2.29372,2.33183,0,3.27087,260
166,21,24,3,32.0312,0,2.29372,2.29372,0,3.24381,2496
167,19,24,3,30.7571,1,2.29372,2.31379,0,3.25804,2494
168,6,2,14,15.3623,0,2.29394,2.29394,0,3.24412,8806
169,7,2,14,15.7797,1,2.29394,2.31172,0,3.25672,8807
170,21,10,1,23.2809,0,2.29425,2.29425,0,3.24456,896
171,11,9,0,14.2127,1,2.29425,2.32248,0,3.26458,236
172,21,19,11,30.3809,0,2.29428,2.29428,0,3.2446,7371
173,23,17,10,30.2985,1,2.29428,2.33296,0,3.27207,6698
174,0,3,4,5,0,2.29444,2.29444,0,3.24483,2575
175,6,4,3,7.81025,1,2.29444,2.32384,0,3.26568,1981
176,20,5,9,22.4944,0,2.29462,2.29462,0,3.24509,5770
177,23,3,8,24.5357,1,2.29462,2.32815,0,3.26888,5098
178,14,4,4,15.0997,0,2.2948,2.2948,0,3.24534,2614
179,7,3,3,8.18535,1,2.2948,2.31662,0,3.2608,1957
180,4,6,4,8.24621,0,2.29494,2.29494,0,3.24554,2654
181,7,7,4,10.6771,1,2.29494,2.32224,0,3.2649,2682
182,12,8,11,18.1384,0,2.29521,2.29521,0,3.24591,7087
183,4,6,10,12.3288,1,2.29521,2.32726,0,3.26866,6404
184,16,0,14,21.2603,0,2.29543,2.29543,0,3.24622,8766
185,18,0,14,22.8035,1,2.29543,2.31077,0,3.25709,8768
186,0,17,6,18.0278,0,2.29583,2.29583,0,3.24679,4175
187,6,18,5,19.6214,1,2.29583,2.32269,0,3.26584,3581
188,4,9,9,13.3417,0,2.29597,2.29597,0,3.24699,5854
189,5,9,10,14.3527,1,2.29597,2.3171,0,3.26196,6480
190,11,12,1,16.3095,0,2.29633,2.29633,0,3.2475,936
191,16,13,0,20.6155,1,2.29633,2.32665,0,3.26901,341
192,0,23,8,24.3516,0,2.29635,2.29635,0,3.24752,5575
193,3,24,8,25.4755,1,2.29635,2.31542,0,3.26104,5603
194,11,15,6,19.5448,0,2.29718,2.29718,0,3.2487,4136
195,20,19,5,28.0357,1,2.29718,2.32336,0,3.26726,3620
196,22,12,21,32.6956,0,2.29736,2.29736,0,3.24896,13447
197,10,8,22,25.4558,1,2.29736,2.33088,0,3.27275,13960
198,11,4,9,14.7648,0,2.29778,2.29778,0,3.24955,5736
199,10,4,9,14.0357,1,2.29778,2.31233,0,3.25985,5735
200,6,8,21,23.2594,0,2.29796,2.29796,0,3.2498,13331
201,7,9,21,23.8956,1,2.29796,2.33029,0,3.27275,13357
202,15,15,1,21.2368,0,2.29823,2.29823,0,3.2502,1015
203,3,14,0,14.3178,1,2.29823,2.31857,0,3.26461,353
204,5,15,6,16.9115,0,2.29851,2.29851,0,3.25059,4130
205,10,15,6,19,1,2.29851,2.31048,0,3.25906,4135
206,10,11,21,25.7294,0,2.29852,2.29852,0,3.2506,13410
207,6,11,21,24.454,1,2.29852,2.31854,0,3.26479,13406
208,1,10,11,14.8997,0,2.29857,2.29857,0,3.25068,7126
209,3,10,11,15.1658,1,2.29857,2.30967,0,3.25853,7128
210,6,1,4,7.28011,0,2.29866,2.29866,0,3.2508,2531
211,9,1,4,9.8995,1,2.29866,2.3142,0,3.2618,2534
212,4,17,1,17.4929,0,2.29892,2.29892,0,3.25117,1054
213,7,18,1,19.3391,1,2.29892,2.32116,0,3.26693,1082
214,4,20,6,21.2603,0,2.29928,2.29928,0,3.25167,4254
215,7,20,5,21.7715,1,2.29928,2.32053,0,3.26673,3632
216,20,16,6,26.3059,0,2.29935,2.29935,0,3.25178,4170
217,15,16,5,22.4944,1,2.29935,2.32541,0,3.27025,3540
218,16,11,11,22.3159,0,2.2996,2.2996,0,3.25213,7166
219,17,11,11,23.0434,1,2.2996,2.31043,0,3.25979,7167
220,16,10,1,18.8944,0,2.29967,2.29967,0,3.25223,891
221,19,10,1,21.4942,1,2.29967,2.31377,0,3.26221,894
222,18,13,6,23,0,2.29987,2.29987,0,3.25251,4093
223,17,13,6,22.2261,1,2.29987,2.30036,0,3.25286,4092
224,18,21,6,28.3019,0,2.29988,2.29988,0,3.25252,4293
225,20,21,6,29.6142,1,2.29988,2.32052,0,3.26714,4295
226,19,7,4,20.6398,0,2.29995,2.29995,0,3.25262,2694
227,20,7,5,21.7715,1,2.29995,2.31876,0,3.26594,3320
228,20,2,4,20.4939,0,2.30027,2.30027,0,3.25307,2570
229,19,1,3,19.2614,1,2.30027,2.32248,0,3.26881,1919
230,21,9,21,31.0322,0,2.3007,2.3007,0,3.25368,13371
231,16,10,21,28.2312,1,2.3007,2.32053,0,3.26773,13391
232,19,18,1,26.1916,0,2.30071,2.30071,0,3.25369,1094
233,20,18,2,26.9815,1,2.30071,2.32024,0,3.26753,1720
234,6,9,1,10.8628,0,2.30097,2.30097,0,3.25406,856
235,5,9,1,10.3441,1,2.30097,2.31334,0,3.26282,855
236,9,6,3,11.225,0,2.30099,2.30099,0,3.2541,2034
237,18,6,3,19.2094,1,2.30099,2.31298,0,3.26259,2043
238,1,5,21,21.6102,0,2.301,2.301,0,3.25411,13251
239,4,5,21,21.9545,1,2.301,2.32742,0,3.27284,13254
240,5,13,11,17.7482,0,2.30131,2.30131,0,3.25454,7205
241,7,13,11,18.412,1,2.30131,2.31117,0,3.26152,7207
242,21,9,16,27.8927,0,2.3018,2.3018,0,3.25524,10246
243,9,6,18,21,1,2.3018,2.32733,0,3.27334,11409
244,1,6,9,10.8628,0,2.30189,2.30189,0,3.25537,5776
245,5,6,8,11.1803,1,2.30189,2.32443,0,3.27135,5155
246,10,22,18,30.133,0,2.3019,2.3019,0,3.25538,11810
247,8,19,18,27.3679,1,2.3019,2.33358,0,3.27786,11733
248,17,20,23,34.8999,0,2.30191,2.30191,0,3.2554,14892
249,19,19,23,35.3695,1,2.30191,2.34592,0,3.28666,14869
250,15,11,16,24.5357,0,2.30193,2.30193,0,3.25542,10290
251,14,11,16,23.9374,1,2.30193,2.30385,0,3.25678,10289
252,20,20,18,33.5261,0,2.30215,2.30215,0,3.25573,11770
253,17,21,18,32.4654,1,2.30215,2.32443,0,3.27153,11792
254,20,13,1,23.8747,0,2.30226,2.30226,0,3.25589,970
255,19,12,0,22.4722,1,2.30226,2.32053,0,3.26883,319
256,13,3,21,24.8797,0,2.3023,2.3023,0,3.25594,13213
257,14,4,23,27.2213,1,2.3023,2.33166,0,3.27677,14489
258,6,12,1,13.4536,0,2.3023,2.3023,0,3.25595,931
259,8,12,1,14.4568,1,2.3023,2.31385,0,3.26412,933
260,11,17,23,30.6431,0,2.30253,2.30253,0,3.25626,14811
261,15,16,24,32.5115,1,2.30253,2.33939,0,3.28243,15415
262,8,22,15,27.8029,0,2.30262,2.30262,0,3.25639,9933
263,9,23,17,29.9833,1,2.30262,2.33388,0,3.27858,11209
264,3,5,21,21.7945,0,2.30272,2.30272,0,3.25654,13253
265,2,5,21,21.6795,1,2.30272,2.30574,0,3.25867,13252
266,1,20,11,22.8473,0,2.30276,2.30276,0,3.25659,7376
267,5,22,10,24.6779,1,2.30276,2.32181,0,3.27009,6805
268,2,19,23,29.8998,0,2.30286,2.30286,0,3.25674,14852
269,4,19,23,30.0998,1,2.30286,2.32307,0,3.27106,14854
270,15,7,9,18.8414,0,2.30293,2.30293,0,3.25683,5815
271,7,9,8,13.9284,1,2.30293,2.32248,0,3.27068,5232
272,10,17,0,19.7231,0,2.30295,2.30295,0,3.25686,435
273,16,17,0,23.3452,1,2.30295,2.31448,0,3.26502,441
274,13,17,23,31.4166,0,2.30306,2.30306,0,3.25702,14813
275,12,17,23,31.0161,1,2.30306,2.30646,0,3.25942,14812
276,11,19,8,23.3666,0,2.30309,2.30309,0,3.25707,5486
277,3,18,8,19.9249,1,2.30309,2.32805,0,3.27476,5453
278,17,6,21,27.6767,0,2.30315,2.30315,0,3.25715,13292
279,11,7,21,24.7184,1,2.30315,2.32443,0,3.27223,13311
280,16,3,16,22.8254,0,2.30322,2.30322,0,3.25724,10091
281,16,7,16,23.6854,1,2.30322,2.32639,0,3.27366,10191
282,1,16,18,24.1039,0,2.30325,2.30325,0,3.25728,11651
283,3,17,18,24.9399,1,2.30325,2.32834,0,3.27507,11678
284,16,17,18,29.4788,0,2.30325,2.30325,0,3.25729,11691
285,16,20,18,31.305,1,2.30325,2.31828,0,3.26794,11766
286,9,4,9,13.3417,0,2.30325,2.30325,0,3.25729,5734
287,8,4,9,12.6886,1,2.30325,2.30491,0,3.25846,5733
288,24,17,16,33.4813,0,2.30333,2.30333,0,3.2574,10449
289,18,17,16,29.4788,1,2.30333,2.31666,0,3.26684,10443
290,22,1,21,30.4302,0,2.30351,2.30351,0,3.25766,13172
291,19,1,21,28.3373,1,2.30351,2.32576,0,3.27343,13169
292,10,7,9,15.1658,0,2.30355,2.30355,0,3.25771,5810
293,14,7,9,18.0555,1,2.30355,2.31532,0,3.26604,5814
294,24,6,19,31.1929,0,2.30364,2.30364,0,3.25783,12049
295,21,5,19,28.7576,1,2.30364,2.3396,0,3.28336,12021
296,11,21,11,26.1343,0,2.30371,2.30371,0,3.25793,7411
297,13,19,10,25.0998,1,2.30371,2.31849,0,3.26841,6738
298,6,19,18,26.8514,0,2.30372,2.30372,0,3.25795,11731
299,6,22,18,29.0517,1,2.30372,2.31954,0,3.26915,11806
300,15,18,6,24.1868,0,2.30374,2.30374,0,3.25798,4215
301,14,16,5,21.8403,1,2.30374,2.32099,0,3.2702,3539
302,12,0,16,20,0,2.30381,2.30381,0,3.25807,10012
303,9,0,16,18.3576,1,2.30381,2.32353,0,3.27205,10009
304,24,13,1,27.313,0,2.30424,2.30424,0,3.25868,974
305,23,13,1,26.4386,1,2.30424,2.31823,0,3.26859,973
306,10,15,1,18.0555,0,2.30443,2.30443,0,3.25896,1010
307,12,14,0,18.4391,1,2.30443,2.31778,0,3.26841,362
308,22,15,23,35.1852,0,2.30447,2.30447,0,3.25902,14772
309,19,15,23,33.3916,1,2.30447,2.32649,0,3.27463,14769
310,12,14,18,25.7682,0,2.30457,2.30457,0,3.25915,11612
311,0,12,19,22.4722,1,2.30457,2.32576,0,3.27417,12175
312,14,22,13,29.1376,0,2.30458,2.30458,0,3.25916,8689
313,13,22,13,28.6705,1,2.30458,2.30933,0,3.26253,8688
314,11,7,19,23.0434,0,2.30462,2.30462,0,3.25922,12061
315,10,8,19,22.9129,1,2.30462,2.33815,0,3.28302,12085
316,5,24,18,30.4138,0,2.30477,2.30477,0,3.25943,11855
317,5,22,15,27.0924,1,2.30477,2.32714,0,3.27529,9930
318,8,23,6,25.0799,0,2.30486,2.30486,0,3.25956,4333
319,11,22,5,25.0998,1,2.30486,2.3222,0,3.27185,3686
320,20,15,0,25,0,2.3049,2.3049,0,3.25962,395
321,18,15,0,23.4307,1,2.3049,2.31467,0,3.26653,393
322,2,15,19,24.2899,0,2.30495,2.30495,0,3.2597,12252
323,9,14,18,24.5153,1,2.30495,2.3235,0,3.27284,11609
324,20,6,16,26.3059,0,2.30525,2.30525,0,3.26011,10170
325,17,6,16,24.1039,1,2.30525,2.31805,0,3.26918,10167
326,7,12,6,15.1327,0,2.30531,2.30531,0,3.2602,4057
327,6,12,6,14.6969,1,2.30531,2.31145,0,3.26455,4056
328,22,12,18,30.8545,0,2.30552,2.30552,0,3.2605,11572
329,20,12,18,29.4618,1,2.30552,2.32573,0,3.27482,11570
330,10,15,23,29.2233,0,2.30555,2.30555,0,3.26054,14760
331,12,15,23,29.9666,1,2.30555,2.31015,0,3.26379,14762
332,2,1,17,17.1464,0,2.30561,2.30561,0,3.26063,10652
333,6,0,16,17.088,1,2.30561,2.32284,0,3.27284,10006
334,19,24,11,32.5269,0,2.30575,2.30575,0,3.26082,7494
335,13,23,10,28.2489,1,2.30575,2.31857,0,3.2699,6838
336,8,9,4,12.6886,0,2.30578,2.30578,0,3.26087,2733
337,23,8,3,24.5357,1,2.30578,2.32403,0,3.2738,2098
338,9,8,16,20.025,0,2.30579,2.30579,0,3.26088,10209
339,0,4,16,16.4924,1,2.30579,2.32542,0,3.27479,10100
340,24,0,9,25.632,0,2.306,2.306,0,3.26117,5649
341,15,0,8,17,1,2.306,2.3413,0,3.28623,5015
342,20,13,23,33.1361,0,2.30603,2.30603,0,3.26122,14720
343,21,13,23,33.7491,1,2.30603,2.30641,0,3.26149,14721
344,10,18,6,21.4476,0,2.3061,2.3061,0,3.26131,4210
345,13,18,6,23,1,2.3061,2.31416,0,3.26702,4213
346,5,11,21,24.2281,0,2.3061,2.3061,0,3.26132,13405
347,2,9,21,22.9347,1,2.3061,2.31662,0,3.26877,13352
348,15,22,8,27.8029,0,2.30611,2.30611,0,3.26134,5565
349,18,22,8,29.5296,1,2.30611,2.31035,0,3.26433,5568
350,8,11,18,22.561,0,2.30613,2.30613,0,3.26136,11533
351,5,11,18,21.6795,1,2.30613,2.32724,0,3.27632,11530
352,2,12,14,18.5472,0,2.3062,2.3062,0,3.26146,9052
353,5,11,13,17.7482,1,2.3062,2.32107,0,3.27199,8405
354,0,3,21,21.2132,0,2.30622,2.30622,0,3.26149,13200
355,9,3,21,23.0434,1,2.30622,2.32472,0,3.27459,13209
356,22,13,6,26.2488,0,2.30629,2.30629,0,3.26159,4097
357,19,13,6,23.7908,1,2.30629,2.31338,0,3.2666,4094
358,10,1,21,23.2809,0,2.30638,2.30638,0,3.26171,13160
359,12,1,21,24.2074,1,2.30638,2.30866,0,3.26333,13162
360,10,4,4,11.4891,0,2.30646,2.30646,0,3.26183,2610
361,13,3,3,13.6748,1,2.30646,2.31517,0,3.26799,1963
362,24,1,24,33.9559,0,2.30666,2.30666,0,3.26211,15049
363,14,2,24,27.8568,1,2.30666,2.34006,0,3.28581,15064
364,0,21,8,22.4722,0,2.30675,2.30675,0,3.26224,5525
365,5,20,7,21.7715,1,2.30675,2.31861,0,3.27063,4880
366,15,18,23,32.8329,0,2.30677,2.30677,0,3.26226,14840
367,14,17,23,31.8434,1,2.30677,2.33877,0,3.28497,14814
368,14,0,24,27.7849,0,2.30677,2.30677,0,3.26226,15014
369,15,0,24,28.3019,1,2.30677,2.31628,0,3.26899,15015
370,0,14,18,22.8035,0,2.3068,2.3068,0,3.26231,11600
371,2,14,18,22.891,1,2.3068,2.30993,0,3.26453,11602
372,0,17,23,28.6007,0,2.30685,2.30685,0,3.26238,14800
373,9,17,23,29.9833,1,2.30685,2.32352,0,3.27419,14809
374,12,6,3,13.7477,0,2.30685,2.30685,0,3.26238,2037
375,11,6,3,12.8841,1,2.30685,2.30685,0,3.26238,2036
376,19,4,3,19.6469,0,2.30685,2.30685,0,3.26238,1994
377,18,4,3,18.6815,1,2.30685,2.31271,0,3.26653,1993
378,0,8,3,8.544,0,2.30685,2.30685,0,3.26238,2075
379,4,8,3,9.43398,1,2.30685,2.32053,0,3.27207,2079
380,9,20,5,22.4944,0,2.30685,2.30685,0,3.26238,3634
381,18,20,5,27.3679,1,2.30685,2.31553,0,3.26853,3643
382,1,2,16,16.1555,0,2.30687,2.30687,0,3.26241,10051
383,1,3,16,16.3095,1,2.30687,2.32248,0,3.27346,10076
384,5,21,8,23.0217,0,2.30689,2.30689,0,3.26243,5530
385,2,21,8,22.561,1,2.30689,2.30833,0,3.26345,5527
386,5,20,23,30.8869,0,2.3069,2.3069,0,3.26246,14880
387,13,20,23,33.1361,1,2.3069,2.32093,0,3.27239,14888
388,8,20,1,21.5639,0,2.30691,2.30691,0,3.26246,1133
389,23,19,0,29.8329,1,2.30691,2.32671,0,3.27649,498
390,24,16,6,29.4618,0,2.30701,2.30701,0,3.2626,4174
391,24,15,5,28.7402,1,2.30701,2.3163,0,3.26918,3524
392,24,3,14,27.9464,0,2.30711,2.30711,0,3.26274,8849
393,21,3,14,25.4165,1,2.30711,2.33005,0,3.279,8846
394,10,22,23,33.3617,0,2.30716,2.30716,0,3.26282,14935
395,11,21,23,33.0303,1,2.30716,2.3342,0,3.28199,14911
396,21,24,20,37.6431,0,2.30736,2.30736,0,3.2631,13121
397,21,24,21,38.1838,1,2.30736,2.34201,0,3.28769,13746
