Point ID,Coordinates_0,Coordinates_1,Coordinates_2,Coordinates_Magnitude,CriticalType,Points_0,Points_1,Points_2,Points_Magnitude,ttkVertexScalarField
103,3,23,21,31.289,1,2.23811,2.27756,0,3.19318,13703
104,18,13,19,29.2233,0,2.23824,2.23824,0,3.16535,12218
105,16,13,19,28.0357,1,2.23824,2.29204,0,3.20362,12216
106,0,23,18,29.2062,0,2.23849,2.23849,0,3.16571,11825
107,5,23,19,30.249,1,2.23849,2.29848,0,3.20841,12455
108,10,24,23,34.7131,0,2.23849,2.23849,0,3.16571,14985
109,8,24,23,34.1906,1,2.23849,2.24465,0,3.17006,14983
110,7,21,18,28.5307,0,2.23866,2.23866,0,3.16594,11782
111,8,22,20,30.7896,1,2.23866,2.27787,0,3.19379,13058
112,16,2,19,24.9199,0,2.23897,2.23897,0,3.16638,11941
113,18,2,19,26.2488,1,2.23897,2.25016,0,3.1743,11943
114,5,4,19,20.0499,0,2.24013,2.24013,0,3.16802,11980
115,7,4,19,20.6398,1,2.24013,2.24533,0,3.1717,11982
116,14,10,16,23.4947,0,2.24042,2.24042,0,3.16843,10264
117,13,11,18,24.779,1,2.24042,2.2894,0,3.20325,11538
118,17,14,23,31.8434,0,2.24078,2.24078,0,3.16894,14742
119,18,15,24,33.541,1,2.24078,2.26974,0,3.18949,15393
120,22,3,21,30.5614,0,2.24173,2.24173,0,3.17028,13222
121,20,6,23,31.0644,1,2.24173,2.28847,0,3.2035,14545
122,10,24,18,31.6228,0,2.24209,2.24209,0,3.17079,11860
123,11,24,18,31.9531,1,2.24209,2.25506,0,3.17997,11861
124,3,12,19,22.6716,0,2.24235,2.24235,0,3.17116,12178
125,8,12,19,23.8537,1,2.24235,2.29514,0,3.2087,12183
126,22,8,16,28.3549,0,2.24247,2.24247,0,3.17133,10222
127,18,10,19,28.0179,1,2.24247,2.29514,0,3.20879,12143
128,13,16,18,27.3679,0,2.2435,2.2435,0,3.17278,11663
129,15,17,20,30.2324,1,2.2435,2.28417,0,3.20167,12940
130,11,7,19,23.0434,0,2.24376,2.24376,0,3.17315,12061
131,11,4,17,20.6398,1,2.24376,2.29456,0,3.20928,10736
132,11,21,24,33.7343,0,2.24394,2.24394,0,3.17341,15536
133,11,20,24,33.121,1,2.24394,2.27365,0,3.19449,15511
134,22,5,22,31.5119,0,2.24416,2.24416,0,3.17372,13897
135,21,4,22,30.6757,1,2.24416,2.27358,0,3.19459,13871
136,24,8,19,31.6386,0,2.24416,2.24416,0,3.17373,12099
137,16,7,19,25.807,1,2.24416,2.27951,0,3.19881,12066
138,21,16,16,30.8707,0,2.24425,2.24425,0,3.17385,10421
139,13,15,16,25.4951,1,2.24425,2.29318,0,3.20863,10388
140,0,9,16,18.3576,0,2.24435,2.24435,0,3.174,10225
141,0,10,17,19.7231,1,2.24435,2.29318,0,3.20871,10875
142,4,12,16,20.3961,0,2.24435,2.24435,0,3.174,10304
143,3,13,17,21.6102,1,2.24435,2.29123,0,3.20731,10953
144,19,13,16,28.0357,0,2.24435,2.24435,0,3.174,10344
145,18,14,17,28.4429,1,2.24435,2.29123,0,3.20731,10993
146,9,12,24,28.3019,0,2.24435,2.24435,0,3.174,15309
147,12,12,24,29.3939,1,2.24435,2.26584,0,3.18922,15312
148,8,4,22,23.7487,0,2.24574,2.24574,0,3.17595,13858
149,11,3,22,24.779,1,2.24574,2.28537,0,3.2041,13836
150,7,16,23,28.8791,0,2.24587,2.24587,0,3.17615,14782
151,9,16,23,29.4279,1,2.24587,2.27233,0,3.19491,14784
152,14,10,19,25.632,0,2.24606,2.24606,0,3.17641,12139
153,3,9,19,21.2368,1,2.24606,2.28537,0,3.20432,12103
154,24,13,24,36.3456,0,2.24631,2.24631,0,3.17676,15349
155,20,13,24,33.8378,1,2.24631,2.27749,0,3.19888,15345
156,17,8,21,28.178,0,2.24654,2.24654,0,3.17709,13342
157,18,9,23,30.5614,1,2.24654,2.2791,0,3.20019,14618
158,8,24,15,29.4109,0,2.24713,2.24713,0,3.17791,9983
159,17,21,11,29.1719,1,2.24713,2.31164,0,3.22385,7417
160,17,0,21,27.0185,0,2.24718,2.24718,0,3.178,13142
161,19,1,22,29.0861,1,2.24718,2.27365,0,3.19677,13794
162,14,19,23,32.9545,0,2.24767,2.24767,0,3.17869,14864
163,13,19,23,32.5423,1,2.24767,2.24969,0,3.18012,14863
164,24,14,21,34.8281,0,2.24769,2.24769,0,3.17872,13499
165,24,13,21,34.4384,1,2.24769,2.29514,0,3.21244,13474
166,8,13,18,23.6008,0,2.24788,2.24788,0,3.17899,11583
167,11,14,20,26.7769,1,2.24788,2.28874,0,3.20801,12861
168,18,5,16,24.5967,0,2.24797,2.24797,0,3.17911,10143
169,19,6,17,26.1916,1,2.24797,2.28342,0,3.20427,10794
170,22,14,18,31.686,0,2.24804,2.24804,0,3.1792,11622
171,20,17,20,33,1,2.24804,2.28914,0,3.2084,12945
172,11,18,16,26.4764,0,2.24807,2.24807,0,3.17924,10461
173,13,19,17,28.6182,1,2.24807,2.29514,0,3.2127,11113
174,18,19,18,31.7648,0,2.24807,2.24807,0,3.17925,11743
175,19,20,19,33.4963,1,2.24807,2.28342,0,3.20434,12394
176,10,10,21,25.318,0,2.24831,2.24831,0,3.17959,13385
177,9,10,21,24.9399,1,2.24831,2.26214,0,3.18939,13384
178,24,17,23,37.3363,0,2.24906,2.24906,0,3.18066,14824
179,23,17,23,36.7015,1,2.24906,2.26046,0,3.18872,14823
180,8,7,16,19.2094,0,2.24921,2.24921,0,3.18086,10183
181,8,8,18,21.2603,1,2.24921,2.28338,0,3.20512,11458
182,8,10,13,18.2483,0,2.25017,2.25017,0,3.18222,8383
183,11,11,14,20.9284,1,2.25017,2.28732,0,3.2086,9036
184,18,22,23,36.565,0,2.2502,2.2502,0,3.18227,14943
185,12,22,22,33.3467,1,2.2502,2.29904,0,3.21699,14312
186,19,21,21,35.2562,0,2.25021,2.25021,0,3.18228,13669
187,23,21,21,37.5633,1,2.25021,2.2756,0,3.20029,13673
188,19,10,24,32.2025,0,2.25021,2.25021,0,3.18228,15269
189,23,10,24,34.7131,1,2.25021,2.2717,0,3.19751,15273
190,24,10,19,32.2025,0,2.25021,2.25021,0,3.18228,12149
191,23,9,17,29.9833,1,2.25021,2.28146,0,3.20446,10873
192,9,23,21,32.4191,0,2.25021,2.25021,0,3.18228,13709
193,13,23,21,33.7491,1,2.25021,2.2717,0,3.19751,13713
194,3,13,23,26.5895,0,2.25032,2.25032,0,3.18243,14703
195,4,14,24,28.0713,1,2.25032,2.26974,0,3.1962,15354
196,17,13,16,26.7208,0,2.25053,2.25053,0,3.18273,10342
197,18,13,16,27.3679,1,2.25053,2.26383,0,3.19215,10343
198,18,22,15,32.1403,0,2.2506,2.2506,0,3.18283,9943
199,2,21,17,27.0924,1,2.2506,2.30099,0,3.21866,11152
200,1,10,18,20.6155,0,2.25066,2.25066,0,3.18291,11501
201,4,11,19,22.3159,1,2.25066,2.27365,0,3.19921,12154
202,7,2,21,22.2261,0,2.25106,2.25106,0,3.18347,13182
203,7,3,22,23.2809,1,2.25106,2.2756,0,3.20088,13832
204,6,15,16,22.7376,0,2.25106,2.25106,0,3.18348,10381
205,7,16,18,25.0799,1,2.25106,2.2916,0,3.21227,11657
206,11,10,16,21.8403,0,2.25165,2.25165,0,3.18431,10261
207,13,10,16,22.9129,1,2.25165,2.27092,0,3.19797,10263
208,16,22,15,31.0644,0,2.25198,2.25198,0,3.18478,9941
209,17,22,15,31.5911,1,2.25198,2.2555,0,3.18727,9942
210,22,13,24,35.0571,0,2.25217,2.25217,0,3.18504,15347
211,23,13,24,35.6931,1,2.25217,2.25607,0,3.18781,15348
212,0,20,16,25.6125,0,2.25217,2.25217,0,3.18505,10500
213,15,19,12,27.0185,1,2.25217,2.30099,0,3.21976,7990
214,24,24,21,39.9124,0,2.25227,2.25227,0,3.18519,13749
215,23,23,19,37.6696,1,2.25227,2.28146,0,3.2059,12473
216,23,0,16,28.0179,0,2.25227,2.25227,0,3.18519,10023
217,24,2,19,30.6757,1,2.25227,2.29709,0,3.21704,11949
218,17,11,18,27.0924,0,2.2526,2.2526,0,3.18566,11542
219,19,12,19,29.4279,1,2.2526,2.27364,0,3.20057,12194
220,1,24,20,31.257,0,2.25336,2.25336,0,3.18673,13101
221,0,24,19,30.6105,1,2.25336,2.29318,0,3.21501,12475
222,24,22,10,34.0588,0,2.25346,2.25346,0,3.18687,6824
223,9,23,13,27.9106,1,2.25346,2.30295,0,3.22205,8709
224,18,8,13,23.6008,0,2.25365,2.25365,0,3.18714,8343
225,20,11,16,27.8747,1,2.25365,2.29928,0,3.21957,10295
226,1,13,23,26.4386,0,2.25387,2.25387,0,3.18746,14701
227,2,13,23,26.4953,1,2.25387,2.25447,0,3.18788,14702
228,5,23,13,26.8887,0,2.25412,2.25412,0,3.18781,8705
229,3,24,15,28.4605,1,2.25412,2.28929,0,3.21277,9978
230,19,7,19,27.7669,0,2.25412,2.25412,0,3.18781,12069
231,23,7,19,30.6431,1,2.25412,2.27365,0,3.20165,12073
232,0,20,21,29,0,2.25412,2.25412,0,3.18781,13625
233,2,20,21,29.0689,1,2.25412,2.29123,0,3.21415,13627
234,5,9,24,26.1151,0,2.25412,2.25412,0,3.18781,15230
235,7,9,24,26.5707,1,2.25412,2.26389,0,3.19472,15232
236,0,22,16,27.2029,0,2.25412,2.25412,0,3.18781,10550
237,9,22,16,28.6531,1,2.25412,2.29904,0,3.21973,10559
238,0,0,22,22,0,2.25412,2.25412,0,3.18781,13750
239,2,1,22,22.1133,1,2.25412,2.27309,0,3.20125,13777
240,17,19,10,27.3861,0,2.25423,2.25423,0,3.18796,6742
241,5,15,8,17.72,1,2.25423,2.30254,0,3.2223,5380
242,18,6,23,29.8161,0,2.25454,2.25454,0,3.1884,14543
243,18,8,24,31.0483,1,2.25454,2.27226,0,3.20095,15218
244,3,21,15,25.9808,0,2.2546,2.2546,0,3.18849,9903
245,2,21,15,25.8844,1,2.2546,2.25575,0,3.1893,9902
246,2,7,13,14.8997,0,2.25525,2.25525,0,3.18941,8302
247,9,8,14,18.4662,1,2.25525,2.29904,0,3.22052,8959
248,8,21,10,24.5967,0,2.25531,2.25531,0,3.18949,6783
249,20,22,9,31.0644,1,2.25531,2.29514,0,3.21778,6195
250,4,18,18,25.7682,0,2.25549,2.25549,0,3.18974,11704
251,0,21,20,29,1,2.25549,2.28316,0,3.20937,13025
252,14,19,15,27.9643,0,2.25604,2.25604,0,3.19053,9864
253,4,20,16,25.923,1,2.25604,2.28928,0,3.21411,10504
254,11,18,13,24.779,0,2.25607,2.25607,0,3.19057,8586
255,9,19,14,25.2587,1,2.25607,2.28342,0,3.20996,9234
256,9,15,16,23.7065,0,2.25607,2.25607,0,3.19057,10384
257,8,15,16,23.3452,1,2.25607,2.26584,0,3.19748,10383
258,23,21,16,35.0143,0,2.25607,2.25607,0,3.19057,10548
259,19,20,16,31.8904,1,2.25607,2.29904,0,3.2211,10519
260,11,23,21,33.0303,0,2.25607,2.25607,0,3.19057,13711
261,10,23,21,32.7109,1,2.25607,2.25998,0,3.19333,13710
262,3,24,20,31.3847,0,2.25645,2.25645,0,3.1911,13103
263,2,24,20,31.305,1,2.25645,2.25897,0,3.19289,13102
264,2,18,10,20.6882,0,2.2565,2.2565,0,3.19117,6702
265,9,19,11,23.7276,1,2.2565,2.29904,0,3.2214,7359
266,18,16,13,27.3679,0,2.25653,2.25653,0,3.19121,8543
267,17,18,16,29.4788,1,2.25653,2.28537,0,3.21167,10467
268,14,5,13,19.7484,0,2.25669,2.25669,0,3.19144,8264
269,1,7,15,16.5831,1,2.25669,2.29904,0,3.22152,9551
270,13,8,18,23.6008,0,2.25683,2.25683,0,3.19163,11463
271,14,9,19,25.2587,1,2.25683,2.2717,0,3.20217,12114
272,24,0,19,30.6105,0,2.25711,2.25711,0,3.19203,11899
273,20,0,19,27.5862,1,2.25711,2.29769,0,3.22085,11895
274,14,2,16,21.3542,0,2.25713,2.25713,0,3.19207,10064
275,15,3,18,23.622,1,2.25713,2.28687,0,3.21316,11340
276,8,15,19,25.4951,0,2.25761,2.25761,0,3.19274,12258
277,9,14,19,25.2587,1,2.25761,2.27365,0,3.2041,12234
278,9,7,8,13.9284,0,2.25775,2.25775,0,3.19294,5184
279,10,9,11,17.3781,1,2.25775,2.29709,0,3.22088,7110
280,24,19,16,34.5398,0,2.25776,2.25776,0,3.19296,10499
281,19,17,14,29.0861,1,2.25776,2.28342,0,3.21115,9194
282,4,23,16,28.3019,0,2.25783,2.25783,0,3.19305,10579
283,4,22,16,27.4955,1,2.25783,2.2717,0,3.20287,10554
284,12,16,10,22.3607,0,2.25784,2.25784,0,3.19306,6662
285,3,18,12,21.8403,1,2.25784,2.29709,0,3.22094,7953
286,10,8,18,22.0907,0,2.2579,2.2579,0,3.19316,11460
287,12,8,18,23.0651,1,2.2579,2.26281,0,3.19663,11462
288,13,22,20,32.45,0,2.25795,2.25795,0,3.19322,13063
289,12,22,20,32.0624,1,2.25795,2.25984,0,3.19456,13062
290,12,9,6,16.1555,0,2.25803,2.25803,0,3.19333,3987
291,10,10,8,16.2481,1,2.25803,2.30233,0,3.22481,5260
292,1,20,13,23.8747,0,2.25803,2.25803,0,3.19333,8626
293,1,21,14,25.2587,1,2.25803,2.29318,0,3.21829,9276
294,5,20,21,29.4279,0,2.25803,2.25803,0,3.19333,13630
295,8,20,21,30.0832,1,2.25803,2.2717,0,3.20301,13633
296,12,15,24,30.7409,0,2.25803,2.25803,0,3.19333,15387
297,14,14,23,30.348,1,2.25803,2.26169,0,3.19593,14739
298,15,21,13,28.8964,0,2.25803,2.25803,0,3.19334,8665
299,14,22,14,29.5973,1,2.25803,2.29123,0,3.2169,9314
300,19,19,10,28.6705,0,2.25881,2.25881,0,3.19444,6744
301,18,19,10,28.0179,1,2.25881,2.26223,0,3.19686,6743
302,24,11,13,29.4279,0,2.25897,2.25897,0,3.19466,8424
303,18,11,13,24.779,1,2.25897,2.29006,0,3.21672,8418
304,11,5,13,17.7482,0,2.25917,2.25917,0,3.19495,8261
305,12,5,13,18.3848,1,2.25917,2.27034,0,3.20286,8262
306,14,11,23,29.0861,0,2.25921,2.25921,0,3.19501,14664
307,13,11,23,28.6182,1,2.25921,2.26353,0,3.19806,14663
308,2,12,16,20.0998,0,2.25954,2.25954,0,3.19547,10302
309,3,12,16,20.2237,1,2.25954,2.26067,0,3.19627,10303
310,12,23,8,27.1477,0,2.25998,2.25998,0,3.19609,5587
311,22,22,7,31.8904,1,2.25998,2.31827,0,3.23757,4947
312,1,3,14,14.3527,0,2.25998,2.25998,0,3.19609,8826
313,12,5,15,19.8494,1,2.25998,2.29709,0,3.22244,9512
314,19,18,16,30.6757,0,2.25998,2.25998,0,3.19609,10469
315,24,18,16,34,1,2.25998,2.28146,0,3.21132,10474
316,0,9,24,25.632,0,2.25998,2.25998,0,3.19609,15225
317,2,9,24,25.7099,1,2.25998,2.28732,0,3.21549,15227
318,0,8,14,16.1245,0,2.25998,2.25998,0,3.19609,8950
319,1,7,13,14.7986,1,2.25998,2.26069,0,3.1966,8301
320,0,17,16,23.3452,0,2.25998,2.25998,0,3.19609,10425
321,3,17,16,23.5372,1,2.25998,2.28537,0,3.21409,10428
322,24,5,19,31.0161,0,2.25998,2.25998,0,3.19609,12024
323,23,5,19,30.249,1,2.25998,2.25998,0,3.19609,12023
324,12,12,19,25.4755,0,2.25998,2.25998,0,3.19609,12187
325,13,12,19,25.9615,1,2.25998,2.26584,0,3.20024,12188
326,24,20,20,37.0945,0,2.26022,2.26022,0,3.19643,13024
327,22,20,20,35.8329,1,2.26022,2.26559,0,3.20024,13022
328,2,5,23,23.622,0,2.26051,2.26051,0,3.19684,14502
329,3,6,24,24.9199,1,2.26051,2.27365,0,3.20615,15153
330,8,18,13,23.6008,0,2.26061,2.26061,0,3.19699,8583
331,9,19,14,25.2587,1,2.26061,2.28342,0,3.21315,9234
332,3,15,13,20.0749,0,2.26102,2.26102,0,3.19756,8503
333,4,16,15,22.2935,1,2.26102,2.2813,0,3.21193,9779
334,13,22,12,28.2312,0,2.26138,2.26138,0,3.19807,8063
335,11,22,12,27.3679,1,2.26138,2.28454,0,3.21449,8061
336,1,7,24,25.02,0,2.26141,2.26141,0,3.19812,15176
337,2,6,24,24.8193,1,2.26141,2.27365,0,3.20678,15152
338,11,19,15,26.5895,0,2.26148,2.26148,0,3.19821,9861
339,11,20,16,27.8747,1,2.26148,2.26584,0,3.2013,10511
340,3,4,16,16.7631,0,2.26153,2.26153,0,3.19828,10103
341,5,5,17,18.412,1,2.26153,2.28342,0,3.2138,10755
342,3,24,12,27,0,2.26165,2.26165,0,3.19845,8103
343,6,24,12,27.4955,1,2.26165,2.30805,0,3.23143,8106
344,10,12,11,19.105,0,2.26189,2.26189,0,3.1988,7185
345,8,13,12,19.4165,1,2.26189,2.28928,0,3.21822,7833
346,6,6,19,20.8087,0,2.26193,2.26193,0,3.19885,12031
347,8,5,18,20.3224,1,2.26193,2.26657,0,3.20214,11383
348,24,7,14,28.6531,0,2.26193,2.26193,0,3.19886,8949
349,18,7,14,23.8537,1,2.26193,2.29709,0,3.22381,8943
350,9,20,16,27.1477,0,2.26193,2.26193,0,3.19886,10509
351,10,20,16,27.4955,1,2.26193,2.26389,0,3.20024,10510
352,14,12,19,26.4764,0,2.26193,2.26193,0,3.19886,12189
353,15,12,19,27.0185,1,2.26193,2.26193,0,3.19886,12190
354,22,16,19,33.1813,0,2.26195,2.26195,0,3.19888,12297
355,22,15,19,32.7109,1,2.26195,2.2756,0,3.20855,12272
356,23,16,16,32.2645,0,2.26198,2.26198,0,3.19893,10423
357,22,16,16,31.5595,1,2.26198,2.2739,0,3.20736,10422
358,23,17,15,32.2955,0,2.26202,2.26202,0,3.19898,9823
359,20,18,16,31.305,1,2.26202,2.26584,0,3.20168,10470
360,18,24,16,34,0,2.26208,2.26208,0,3.19907,10618
361,19,23,16,33.8526,1,2.26208,2.27365,0,3.20726,10594
362,23,6,18,29.8161,0,2.2621,2.2621,0,3.1991,11423
363,22,7,19,29.8998,1,2.2621,2.26389,0,3.20036,12072
364,24,9,23,34.4384,0,2.26238,2.26238,0,3.19949,14624
365,23,9,23,33.7491,1,2.26238,2.26541,0,3.20163,14623
366,22,19,13,31.8434,0,2.26238,2.26238,0,3.1995,8622
367,24,20,14,34.2345,1,2.26238,2.28732,0,3.21718,9274
368,11,7,22,25.5734,0,2.26247,2.26247,0,3.19962,13936
369,11,6,22,25.318,1,2.26247,2.27365,0,3.20753,13911
370,14,16,10,23.4947,0,2.26276,2.26276,0,3.20002,6664
371,13,16,10,22.9129,1,2.26276,2.26415,0,3.201,6663
372,2,23,24,33.3017,0,2.26284,2.26284,0,3.20014,15577
373,0,22,24,32.5576,1,2.26284,2.27365,0,3.20779,15550
374,18,11,10,23.3452,0,2.26295,2.26295,0,3.2003,6543
375,14,12,11,21.4709,1,2.26295,2.29123,0,3.22036,7189
376,8,19,20,28.7228,0,2.26321,2.26321,0,3.20067,12983
377,7,20,21,29.8329,1,2.26321,2.26779,0,3.20391,13632
378,2,18,18,25.5343,0,2.26339,2.26339,0,3.20091,11702
379,3,18,18,25.632,1,2.26339,2.26392,0,3.20129,11703
380,18,14,15,27.2947,0,2.26365,2.26365,0,3.20128,9743
381,20,15,16,29.6816,1,2.26365,2.2756,0,3.20975,10395
382,14,21,16,29.8831,0,2.26369,2.26369,0,3.20134,10539
383,14,20,16,29.189,1,2.26369,2.27365,0,3.20839,10514
384,21,10,11,25.7294,0,2.26389,2.26389,0,3.20162,7146
385,11,8,10,16.8819,1,2.26389,2.28573,0,3.2171,6461
386,1,14,11,17.8326,0,2.26389,2.26389,0,3.20162,7226
387,13,16,12,23.8537,1,2.26389,2.29709,0,3.22518,7913
388,16,15,11,24.5357,0,2.26389,2.26389,0,3.20162,7266
389,12,14,11,21.4709,1,2.26389,2.28732,0,3.21823,7237
390,11,1,14,17.8326,0,2.26389,2.26389,0,3.20162,8786
391,8,2,15,17.1172,1,2.26389,2.29318,0,3.2224,9433
392,21,18,16,31.9531,0,2.26389,2.26389,0,3.20162,10471
393,22,18,16,32.619,1,2.26389,2.26526,0,3.20259,10472
394,20,8,21,30.0832,0,2.26389,2.26389,0,3.20162,13345
395,19,8,21,29.4279,1,2.26389,2.27036,0,3.2062,13344
396,1,16,6,17.1172,0,2.26389,2.26389,0,3.20162,4151
