Point ID,Coordinates_0,Coordinates_1,Coordinates_2,Coordinates_Magnitude,CriticalType,Points_0,Points_1,Points_2,Points_Magnitude,ttkVertexScalarField
56,11,12,6,17.3494,0,2.30073,2.30073,0,3.25372,4061
57,8,13,6,16.4012,1,2.30073,2.33034,0,3.27472,4083
58,3,6,9,11.225,0,2.30078,2.30078,0,3.2538,5778
59,5,10,9,14.3527,1,2.30078,2.33042,0,3.27482,5880
60,0,14,6,15.2315,0,2.30109,2.30109,0,3.25423,4100
61,0,12,4,12.6491,1,2.30109,2.33791,0,3.28037,2800
62,6,23,8,25.0799,0,2.30161,2.30161,0,3.25497,5581
63,6,22,7,23.8537,1,2.30161,2.32965,0,3.27485,4931
64,6,9,6,12.3693,0,2.3019,2.3019,0,3.25538,3981
65,5,7,4,9.48683,1,2.3019,2.32872,0,3.2744,2680
66,4,12,20,23.6643,0,2.30245,2.30245,0,3.25616,12804
67,14,17,21,30.4302,1,2.30245,2.34393,0,3.28562,13564
68,15,1,4,15.5563,0,2.30246,2.30246,0,3.25617,2540
69,12,1,4,12.6886,1,2.30246,2.32837,0,3.27454,2537
70,19,24,17,35.0143,0,2.30253,2.30253,0,3.25626,11244
71,15,23,17,32.2955,1,2.30253,2.33996,0,3.28284,11215
72,4,23,17,28.8791,0,2.30259,2.30259,0,3.25636,11204
73,8,18,16,25.3772,1,2.30259,2.33758,0,3.28119,10458
74,4,1,23,23.3666,0,2.30261,2.30261,0,3.25639,14404
75,14,10,21,27.1477,1,2.30261,2.35175,0,3.29131,13389
76,9,12,15,21.2132,0,2.30265,2.30265,0,3.25643,9684
77,1,15,16,21.9545,1,2.30265,2.33607,0,3.28015,10376
78,5,6,10,12.6886,0,2.30265,2.30265,0,3.25644,6405
79,3,6,10,12.0416,1,2.30265,2.30404,0,3.25742,6403
80,4,9,15,17.9444,0,2.30265,2.30265,0,3.25644,9604
81,16,10,14,23.4947,1,2.30265,2.33104,0,3.27658,9016
82,4,0,0,4,0,2.30266,2.30266,0,3.25645,4
83,11,2,1,11.225,1,2.30266,2.33398,0,3.27868,686
84,19,10,15,26.1916,0,2.30268,2.30268,0,3.25648,9644
85,16,10,14,23.4947,1,2.30268,2.33104,0,3.27659,9016
86,3,17,6,18.2757,0,2.30269,2.30269,0,3.25649,4178
87,11,16,6,20.3224,1,2.30269,2.32655,0,3.27341,4161
88,4,20,12,23.6643,0,2.30271,2.30271,0,3.25653,8004
89,8,16,11,21,1,2.30271,2.33676,0,3.28069,7283
90,23,2,18,29.2746,0,2.30272,2.30272,0,3.25654,11323
91,20,1,18,26.9258,1,2.30272,2.34348,0,3.28549,11295
92,20,18,7,27.8029,0,2.30273,2.30273,0,3.25655,4845
93,18,18,7,26.4008,1,2.30273,2.3033,0,3.25695,4843
94,8,6,5,11.1803,0,2.30273,2.30273,0,3.25655,3283
95,1,4,4,5.74456,1,2.30273,2.32823,0,3.27463,2601
96,19,21,12,30.7571,0,2.30274,2.30274,0,3.25656,8044
97,11,19,10,24.1247,1,2.30274,2.32326,0,3.27111,6736
98,19,13,20,30.4959,0,2.30276,2.30276,0,3.2566,12844
99,15,12,20,27.7308,1,2.30276,2.34023,0,3.2832,12815
100,9,23,12,27.4591,0,2.30277,2.30277,0,3.2566,8084
101,1,21,11,23.7276,1,2.30277,2.3307,0,3.27642,7401
102,23,13,15,30.3809,0,2.30278,2.30278,0,3.25662,9723
103,21,12,15,28.4605,1,2.30278,2.33882,0,3.2822,9696
104,19,7,10,22.5832,0,2.3028,2.3028,0,3.25665,6444
105,11,5,8,14.4914,1,2.3028,2.324,0,3.27168,5136
106,8,3,0,8.544,0,2.30282,2.30282,0,3.25668,83
107,16,4,1,16.5227,1,2.30282,2.3214,0,3.26984,741
108,5,17,7,19.0526,0,2.30282,2.30282,0,3.25668,4805
109,3,17,7,18.6279,1,2.30282,2.30409,0,3.25758,4803
110,9,9,10,16.1864,0,2.30283,2.30283,0,3.25669,6484
111,1,7,9,11.4455,1,2.30283,2.32927,0,3.27544,5801
112,23,24,12,35.3412,0,2.30283,2.30283,0,3.2567,8123
113,21,24,11,33.7343,1,2.30283,2.32993,0,3.27591,7496
114,13,1,13,18.412,0,2.30284,2.30284,0,3.2567,8163
115,10,2,12,15.748,1,2.30284,2.33932,0,3.2826,7560
116,23,4,0,23.3452,0,2.30285,2.30285,0,3.25672,123
117,19,4,1,19.4422,1,2.30285,2.34201,0,3.28453,744
118,24,10,10,27.8568,0,2.30287,2.30287,0,3.25675,6524
119,15,8,9,19.2354,1,2.30287,2.32765,0,3.27432,5840
120,9,20,7,23.0217,0,2.30289,2.30289,0,3.25677,4884
121,1,18,6,19,1,2.30289,2.32939,0,3.27557,4201
122,13,12,10,20.3224,0,2.3029,2.3029,0,3.25679,6563
123,20,12,10,25.3772,1,2.3029,2.32675,0,3.2737,6570
124,6,0,0,6,0,2.3029,2.3029,0,3.2568,6
125,5,0,0,5,1,2.3029,2.30301,0,3.25687,5
126,23,16,20,34.4238,0,2.3029,2.3029,0,3.2568,12923
127,6,14,20,25.1396,1,2.3029,2.34237,0,3.28482,12856
128,20,4,5,21,0,2.30291,2.30291,0,3.25681,3245
129,18,4,5,19.105,1,2.30291,2.30325,0,3.25705,3243
130,24,21,7,32.6497,0,2.30292,2.30292,0,3.25682,4924
131,15,19,6,24.9399,1,2.30292,2.3264,0,3.27347,4240
132,8,15,20,26.2488,0,2.30293,2.30293,0,3.25683,12883
133,20,15,20,32.0156,1,2.30293,2.34236,0,3.28483,12895
134,8,1,18,19.7231,0,2.30293,2.30293,0,3.25684,11283
135,14,3,19,23.7908,1,2.30293,2.34103,0,3.28389,11964
136,8,4,23,24.6779,0,2.30294,2.30294,0,3.25684,14483
137,15,1,23,27.4773,1,2.30294,2.34237,0,3.28485,14415
138,13,23,7,27.3313,0,2.30296,2.30296,0,3.25687,4963
139,20,23,7,31.273,1,2.30296,2.3247,0,3.27228,4970
140,20,15,2,25.0799,0,2.30297,2.30297,0,3.2569,1645
141,19,15,2,24.2899,1,2.30297,2.30298,0,3.2569,1644
142,24,7,5,25.4951,0,2.30298,2.30298,0,3.2569,3324
143,15,5,4,16.3095,1,2.30298,2.32552,0,3.27288,2640
144,3,0,8,8.544,0,2.30298,2.30298,0,3.25691,5003
145,9,0,8,12.0416,1,2.30298,2.32186,0,3.27028,5009
146,13,15,15,24.8797,0,2.30299,2.30299,0,3.25692,9763
147,10,13,16,22.9129,1,2.30299,2.34024,0,3.28337,10335
148,10,17,2,19.8242,0,2.303,2.303,0,3.25694,1685
149,9,17,2,19.3391,1,2.303,2.30301,0,3.25694,1684
150,23,18,2,29.2746,0,2.30301,2.30301,0,3.25694,1723
151,16,16,0,22.6274,1,2.30301,2.32896,0,3.27535,416
152,14,9,5,17.3781,0,2.30301,2.30301,0,3.25695,3364
153,20,9,5,22.4944,1,2.30301,2.32241,0,3.2707,3370
154,19,1,0,19.0263,0,2.30302,2.30302,0,3.25697,44
155,15,0,0,15,1,2.30302,2.33488,0,3.27957,15
156,3,11,5,12.4499,0,2.30305,2.30305,0,3.257,3403
157,9,11,5,15.0665,1,2.30305,2.32,0,3.26901,3409
158,10,3,0,10.4403,0,2.30306,2.30306,0,3.25703,85
159,9,3,0,9.48683,1,2.30306,2.30307,0,3.25703,84
160,14,20,2,24.4949,0,2.30307,2.30307,0,3.25703,1764
161,20,20,2,28.3549,1,2.30307,2.32278,0,3.271,1770
162,3,22,2,22.2935,0,2.30311,2.30311,0,3.25708,1803
163,9,22,2,23.8537,1,2.30311,2.31903,0,3.26836,1809
164,14,6,0,15.2315,0,2.30313,2.30313,0,3.25712,164
165,20,6,0,20.8806,1,2.30313,2.32132,0,3.27,170
166,18,23,2,29.2746,0,2.30314,2.30314,0,3.25713,1843
167,19,21,3,28.4781,1,2.30314,2.33404,0,3.27905,2419
168,7,14,5,16.4317,0,2.30314,2.30314,0,3.25713,3482
169,12,15,6,20.1246,1,2.30314,2.32836,0,3.27501,4137
170,17,15,10,24.779,0,2.30314,2.30314,0,3.25713,6642
171,19,13,11,25.5147,1,2.30314,2.3415,0,3.28437,7219
172,23,5,23,32.909,0,2.30315,2.30315,0,3.25714,14523
173,18,4,23,29.4788,1,2.30315,2.34147,0,3.28435,14493
174,3,8,0,8.544,0,2.30317,2.30317,0,3.25717,203
175,9,8,0,12.0416,1,2.30317,2.32006,0,3.26913,209
176,17,1,8,18.8149,0,2.30318,2.30318,0,3.25718,5042
177,20,4,7,21.5639,1,2.30318,2.34503,0,3.28691,4495
178,3,14,10,17.4642,0,2.30318,2.30318,0,3.25719,6603
179,9,15,11,20.664,1,2.30318,2.32299,0,3.27123,7259
180,0,17,7,18.3848,0,2.30319,2.30319,0,3.2572,4800
181,2,17,7,18.4932,1,2.30319,2.30382,0,3.25765,4802
182,7,3,8,11.0454,0,2.3032,2.3032,0,3.25721,5082
183,12,5,9,15.8114,1,2.3032,2.33233,0,3.27787,5762
184,7,0,3,7.61577,0,2.3032,2.3032,0,3.25721,1882
185,13,0,3,13.3417,1,2.3032,2.32027,0,3.26931,1888
186,18,9,0,20.1246,0,2.3032,2.3032,0,3.25721,243
187,24,9,0,25.632,1,2.3032,2.32036,0,3.26937,249
188,0,6,10,11.6619,0,2.30321,2.30321,0,3.25723,6400
189,1,6,10,11.7047,1,2.30321,2.30377,0,3.25763,6401
190,17,12,5,21.4009,0,2.30321,2.30321,0,3.25724,3442
191,10,10,4,14.6969,1,2.30321,2.33554,0,3.28018,2760
192,0,3,5,5.83095,0,2.30324,2.30324,0,3.25727,3200
193,2,3,5,6.16441,1,2.30324,2.30388,0,3.25772,3202
194,17,4,13,21.7715,0,2.30325,2.30325,0,3.25729,8242
195,19,2,14,23.6854,1,2.30325,2.34446,0,3.28655,8819
196,13,18,20,29.8831,0,2.30325,2.30325,0,3.25729,12963
197,18,19,21,33.5559,1,2.30325,2.34225,0,3.28498,13618
198,7,11,0,13.0384,0,2.30326,2.30326,0,3.2573,282
199,13,11,0,17.0294,1,2.30326,2.31985,0,3.26905,288
200,22,12,0,25.0599,0,2.30327,2.30327,0,3.25731,322
201,22,11,1,24.6171,1,2.30327,2.32756,0,3.27453,922
202,13,4,18,22.561,0,2.30328,2.30328,0,3.25734,11363
203,18,6,19,26.8514,1,2.30328,2.33988,0,3.28331,12043
204,22,1,3,22.2261,0,2.30329,2.30329,0,3.25735,1922
205,21,1,2,21.1187,1,2.30329,2.33003,0,3.27631,1296
206,0,14,2,14.1421,0,2.30329,2.30329,0,3.25735,1600
207,2,14,2,14.2829,1,2.30329,2.30393,0,3.2578,1602
208,0,20,12,23.3238,0,2.30331,2.30331,0,3.25738,8000
209,3,20,12,23.516,1,2.30331,2.30398,0,3.25785,8003
210,0,0,0,0,0,2.30335,2.30335,0,3.25743,0
211,3,0,0,3,1,2.30335,2.30424,0,3.25806,3
212,15,1,0,15.0333,0,2.30339,2.30339,0,3.25748,40
213,17,1,0,17.0294,1,2.30339,2.30402,0,3.25793,42
214,7,23,20,31.273,0,2.30339,2.30339,0,3.25748,13082
215,10,17,20,28.0891,1,2.30339,2.34291,0,3.28555,12935
216,15,15,2,21.3073,0,2.30341,2.30341,0,3.25751,1640
217,17,15,2,22.7596,1,2.30341,2.30397,0,3.2579,1642
218,3,17,15,22.8692,0,2.30343,2.30343,0,3.25754,9803
219,9,17,15,24.3926,1,2.30343,2.32556,0,3.27323,9809
220,3,3,13,13.6748,0,2.30343,2.30343,0,3.25754,8203
221,9,3,13,16.0935,1,2.30343,2.32353,0,3.27178,8209
222,19,2,23,29.8998,0,2.30344,2.30344,0,3.25756,14444
223,23,3,24,33.3766,1,2.30344,2.34185,0,3.28483,15098
224,17,18,3,24.9399,0,2.30347,2.30347,0,3.2576,2342
225,16,18,3,24.2693,1,2.30347,2.32265,0,3.27119,2341
226,7,9,18,21.3073,0,2.30348,2.30348,0,3.25762,11482
227,11,11,19,24.5561,1,2.30348,2.33222,0,3.278,12161
228,1,1,23,23.0434,0,2.3035,2.3035,0,3.25764,14401
229,3,1,23,23.2164,1,2.3035,2.30402,0,3.25801,14403
230,15,7,10,19.3391,0,2.3035,2.3035,0,3.25764,6440
231,17,7,10,20.9284,1,2.3035,2.30398,0,3.25798,6442
232,15,4,5,16.3095,0,2.30351,2.30351,0,3.25765,3240
233,17,4,5,18.1659,1,2.30351,2.30391,0,3.25793,3242
234,15,18,7,24.454,0,2.30351,2.30351,0,3.25765,4840
235,16,18,7,25.0799,1,2.30351,2.30386,0,3.2579,4841
236,7,17,10,20.9284,0,2.30351,2.30351,0,3.25766,6682
237,12,19,11,25.02,1,2.30351,2.3349,0,3.27993,7362
238,16,2,23,28.0891,0,2.30353,2.30353,0,3.25768,14441
239,18,2,23,29.2746,1,2.30353,2.30396,0,3.25799,14443
240,7,20,15,25.9615,0,2.30353,2.30353,0,3.25769,9882
241,11,21,16,28.6007,1,2.30353,2.33106,0,3.27721,10536
242,3,6,18,19.2094,0,2.30354,2.30354,0,3.2577,11403
243,8,7,19,21.7715,1,2.30354,2.33746,0,3.28177,12058
244,1,12,20,23.3452,0,2.30356,2.30356,0,3.25772,12801
245,3,12,20,23.516,1,2.30356,2.30386,0,3.25794,12803
246,7,6,13,15.9374,0,2.30356,2.30356,0,3.25772,8282
247,12,8,14,20.0998,1,2.30356,2.33736,0,3.28171,8962
248,0,5,0,5,0,2.30357,2.30357,0,3.25774,125
249,6,5,0,7.81025,1,2.30357,2.32338,0,3.27178,131
250,5,4,23,23.8747,0,2.30357,2.30357,0,3.25774,14480
251,7,4,23,24.3721,1,2.30357,2.30382,0,3.25792,14482
252,17,18,15,28.9482,0,2.30358,2.30358,0,3.25775,9842
253,18,17,16,29.4788,1,2.30358,2.33672,0,3.28127,10443
254,16,13,20,28.7228,0,2.30358,2.30358,0,3.25776,12841
255,18,13,20,29.8831,1,2.30358,2.30392,0,3.25799,12843
256,0,9,15,17.4929,0,2.30359,2.30359,0,3.25776,9600
257,3,9,15,17.7482,1,2.30359,2.30392,0,3.258,9603
258,20,5,23,30.8869,0,2.3036,2.3036,0,3.25779,14520
259,22,5,23,32.218,1,2.3036,2.30416,0,3.25818,14522
260,0,23,17,28.6007,0,2.3036,2.3036,0,3.25779,11200
261,2,23,17,28.6705,1,2.3036,2.30387,0,3.25798,11202
262,5,6,5,9.27362,0,2.30362,2.30362,0,3.25781,3280
263,6,6,5,9.84886,1,2.30362,2.30395,0,3.25804,3281
264,5,15,20,25.4951,0,2.30363,2.30363,0,3.25782,12880
265,7,15,20,25.9615,1,2.30363,2.30388,0,3.258,12882
266,10,7,23,26.0384,0,2.30363,2.30363,0,3.25783,14560
267,10,6,23,25.7876,1,2.30363,2.34339,0,3.28607,14535
268,16,24,17,33.4813,0,2.30364,2.30364,0,3.25784,11241
269,17,24,17,33.9706,1,2.30364,2.3039,0,3.25803,11242
270,22,15,5,27.0924,0,2.30364,2.30364,0,3.25784,3522
271,22,14,6,26.7582,1,2.30364,2.32917,0,3.27594,4122
272,20,16,20,32.4962,0,2.30366,2.30366,0,3.25787,12920
273,22,16,20,33.7639,1,2.30366,2.30417,0,3.25823,12922
274,5,17,2,17.8326,0,2.30366,2.30366,0,3.25787,1680
275,7,17,2,18.4932,1,2.30366,2.304,0,3.25811,1682
276,0,9,23,24.6982,0,2.30367,2.30367,0,3.25787,14600
277,9,6,23,25.4165,1,2.30367,2.34424,0,3.28669,14534
278,13,7,23,27.3313,0,2.30367,2.30367,0,3.25788,14563
279,12,7,23,26.8701,1,2.30367,2.30437,0,3.25838,14562
280,11,14,0,17.8045,0,2.30367,2.30367,0,3.25788,361
281,17,14,0,22.0227,1,2.30367,2.31862,0,3.26847,367
282,6,1,18,19,0,2.30367,2.30367,0,3.25788,11281
283,7,1,18,19.3391,1,2.30367,2.30394,0,3.25807,11282
284,17,7,18,25.7294,0,2.30368,2.30368,0,3.25789,11442
285,23,7,18,30.0333,1,2.30368,2.32345,0,3.2719,11448
286,10,18,20,28.7054,0,2.30369,2.30369,0,3.25791,12960
287,12,18,20,29.4618,1,2.30369,2.30427,0,3.25832,12962
288,1,16,0,16.0312,0,2.3037,2.3037,0,3.25792,401
289,7,16,0,17.4642,1,2.3037,2.32087,0,3.27009,407
290,16,10,15,24.1039,0,2.3037,2.3037,0,3.25792,9641
291,17,10,15,24.779,1,2.3037,2.30396,0,3.25811,9642
292,5,3,0,5.83095,0,2.3037,2.3037,0,3.25792,80
293,7,3,0,7.61577,1,2.3037,2.30405,0,3.25817,82
294,17,21,20,33.6155,0,2.30371,2.30371,0,3.25794,13042
295,23,21,20,37.0135,1,2.30371,2.32472,0,3.27283,13048
296,20,18,2,26.9815,0,2.30371,2.30371,0,3.25794,1720
297,21,18,2,27.7308,1,2.30371,2.30404,0,3.25817,1721
298,17,10,23,30.2985,0,2.30371,2.30371,0,3.25794,14642
299,18,8,24,31.0483,1,2.30371,2.34079,0,3.28426,15218
300,15,21,12,28.4605,0,2.30371,2.30371,0,3.25794,8040
301,17,21,12,29.5635,1,2.30371,2.30401,0,3.25815,8042
302,20,2,18,26.9815,0,2.30371,2.30371,0,3.25794,11320
303,22,2,18,28.4956,1,2.30371,2.30401,0,3.25815,11322
304,22,4,8,23.7487,0,2.30372,2.30372,0,3.25795,5122
305,22,3,9,23.9583,1,2.30372,2.32889,0,3.2758,5722
306,0,20,20,28.2843,0,2.30372,2.30372,0,3.25795,13000
307,7,22,21,31.209,1,2.30372,2.33579,0,3.28071,13682
308,6,12,15,20.1246,0,2.30373,2.30373,0,3.25796,9681
309,7,12,15,20.445,1,2.30373,2.30399,0,3.25815,9682
310,22,18,10,30.133,0,2.30373,2.30373,0,3.25797,6722
311,22,17,11,29.8998,1,2.30373,2.32987,0,3.2765,7322
312,15,10,23,29.2233,0,2.30373,2.30373,0,3.25797,14640
313,16,10,23,29.7489,1,2.30373,2.30455,0,3.25855,14641
314,5,20,7,21.7715,0,2.30374,2.30374,0,3.25797,4880
315,7,20,7,22.3159,1,2.30374,2.3041,0,3.25823,4882
316,10,4,18,20.9762,0,2.30375,2.30375,0,3.25799,11360
317,12,4,18,22,1,2.30375,2.30432,0,3.2584,11362
318,15,21,20,32.6497,0,2.30375,2.30375,0,3.258,13040
319,16,21,20,33.121,1,2.30375,2.30439,0,3.25845,13041
320,21,13,15,28.8964,0,2.30376,2.30376,0,3.25801,9721
321,22,13,15,29.6311,1,2.30376,2.30403,0,3.2582,9722
322,20,4,0,20.3961,0,2.30376,2.30376,0,3.25801,120
323,22,4,0,22.3607,1,2.30376,2.30408,0,3.25824,122
324,7,12,23,26.8701,0,2.30377,2.30377,0,3.25803,14682
325,7,11,24,27.313,1,2.30377,2.3395,0,3.28339,15282
326,0,6,18,18.9737,0,2.30378,2.30378,0,3.25803,11400
327,2,6,18,19.0788,1,2.30378,2.30417,0,3.25831,11402
328,6,23,12,26.6271,0,2.30378,2.30378,0,3.25804,8081
329,7,23,12,26.8701,1,2.30378,2.30405,0,3.25823,8082
330,10,6,0,11.6619,0,2.3038,2.3038,0,3.25806,160
331,12,6,0,13.4164,1,2.3038,2.30415,0,3.25831,162
332,10,15,15,23.4521,0,2.3038,2.3038,0,3.25807,9760
333,12,15,15,24.3721,1,2.3038,2.30436,0,3.25847,9762
334,15,7,18,24.454,0,2.30381,2.30381,0,3.25808,11440
335,16,7,18,25.0799,1,2.30381,2.30433,0,3.25845,11441
336,5,9,10,14.3527,0,2.30381,2.30381,0,3.25808,6480
337,7,9,10,15.1658,1,2.30381,2.3041,0,3.25829,6482
338,21,24,12,34.0734,0,2.30381,2.30381,0,3.25809,8121
339,22,24,12,34.6987,1,2.30381,2.30409,0,3.25828,8122
340,0,17,15,22.6716,0,2.30383,2.30383,0,3.25811,9800
341,1,17,15,22.6936,1,2.30383,2.30409,0,3.2583,9801
342,5,9,18,20.7364,0,2.30384,2.30384,0,3.25812,11480
343,6,9,18,21,1,2.30384,2.3047,0,3.25873,11481
344,3,20,20,28.4429,0,2.30384,2.30384,0,3.25813,13003
345,2,20,20,28.3549,1,2.30384,2.30453,0,3.25861,13002
346,11,1,13,17.0587,0,2.30385,2.30385,0,3.25813,8161
347,12,1,13,17.72,1,2.30385,2.30436,0,3.25849,8162
348,15,18,15,27.8209,0,2.30387,2.30387,0,3.25816,9840
349,16,18,15,28.3725,1,2.30387,2.30415,0,3.25836,9841
350,21,10,10,25.318,0,2.30387,2.30387,0,3.25816,6521
351,22,10,10,26.1534,1,2.30387,2.30414,0,3.25836,6522
352,5,23,20,30.8869,0,2.30387,2.30387,0,3.25817,13080
353,6,23,20,31.0644,1,2.30387,2.3049,0,3.25889,13081
354,20,7,5,21.7715,0,2.30388,2.30388,0,3.25817,3320
355,22,7,5,23.622,1,2.30388,2.30421,0,3.25841,3322
356,11,3,3,11.7898,0,2.30389,2.30389,0,3.25819,1961
357,18,3,3,18.4932,1,2.30389,2.32202,0,3.27103,1968
358,0,3,13,13.3417,0,2.30389,2.30389,0,3.25819,8200
359,1,3,13,13.3791,1,2.30389,2.30406,0,3.25831,8201
360,22,7,13,26.4953,0,2.3039,2.3039,0,3.2582,8322
361,22,6,14,26.7582,1,2.3039,2.33263,0,3.27858,8922
362,5,20,15,25.4951,0,2.3039,2.3039,0,3.2582,9880
363,6,20,15,25.7099,1,2.3039,2.30454,0,3.25866,9881
364,11,12,10,19.105,0,2.3039,2.3039,0,3.25821,6561
365,12,12,10,19.6977,1,2.3039,2.30418,0,3.2584,6562
366,20,21,7,29.8329,0,2.30391,2.30391,0,3.25822,4920
367,22,21,7,31.209,1,2.30391,2.3042,0,3.25842,4922
368,1,5,3,5.91608,0,2.30391,2.30391,0,3.25822,2001
369,7,5,3,9.11043,1,2.30391,2.32161,0,3.27076,2007
370,0,19,2,19.105,0,2.30391,2.30391,0,3.25823,1725
371,6,19,2,20.025,1,2.30391,2.32566,0,3.27364,1731
372,15,4,13,20.2485,0,2.30392,2.30392,0,3.25824,8240
373,16,4,13,21,1,2.30392,2.30419,0,3.25843,8241
374,20,21,15,32.6497,0,2.30393,2.30393,0,3.25825,9920
375,22,20,16,33.7639,1,2.30393,2.33526,0,3.28048,10522
376,22,21,15,33.9117,0,2.30395,2.30395,0,3.25827,9922
377,21,21,15,33.2716,1,2.30395,2.30506,0,3.25906,9921
378,5,6,13,15.1658,0,2.30395,2.30395,0,3.25828,8280
379,6,6,13,15.5242,1,2.30395,2.30452,0,3.25869,8281
380,11,17,5,20.8567,0,2.30396,2.30396,0,3.25828,3561
381,17,18,6,25.4755,1,2.30396,2.32133,0,3.27059,4217
382,11,23,7,26.4386,0,2.30396,2.30396,0,3.25829,4961
383,12,23,7,26.8701,1,2.30396,2.30423,0,3.25848,4962
384,15,15,10,23.4521,0,2.30398,2.30398,0,3.25832,6640
385,16,15,10,24.1039,1,2.30398,2.30418,0,3.25846,6641
386,20,7,13,24.8596,0,2.30399,2.30399,0,3.25833,8320
387,21,7,13,25.671,1,2.30399,2.30484,0,3.25893,8321
388,10,20,2,22.4499,0,2.30399,2.30399,0,3.25833,1760
389,12,20,2,23.4094,1,2.30399,2.30432,0,3.25857,1762
390,5,12,23,26.4197,0,2.30399,2.30399,0,3.25833,14680
391,6,12,23,26.6271,1,2.30399,2.30491,0,3.25899,14681
392,24,24,3,34.0734,0,2.30399,2.30399,0,3.25834,2499
393,24,23,2,33.3017,1,2.30399,2.32115,0,3.2705,1849
394,10,9,5,14.3527,0,2.304,2.304,0,3.25835,3360
395,12,9,5,15.8114,1,2.304,2.30429,0,3.25856,3362
396,5,17,10,20.347,0,2.30401,2.30401,0,3.25836,6680
397,6,17,10,20.6155,1,2.30401,2.30451,0,3.25872,6681
398,20,10,18,28.7054,0,2.30401,2.30401,0,3.25837,11520
