Point ID,Coordinates_0,Coordinates_1,Coordinates_2,Coordinates_Magnitude,CriticalType,Points_0,Points_1,Points_2,Points_Magnitude,ttkVertexScalarField
234,24,11,11,28.6007,0,2.27866,2.27866,0,3.22251,7174
235,21,11,10,25.7294,1,2.27866,2.30635,0,3.24215,6546
236,0,14,7,15.6525,0,2.27919,2.27919,0,3.22327,4725
237,2,14,7,15.7797,1,2.27919,2.29409,0,3.23381,4727
238,17,5,12,21.4009,0,2.27937,2.27937,0,3.22351,7642
239,17,4,10,20.1246,1,2.27937,2.3107,0,3.24575,6367
240,9,8,23,25.9615,0,2.27938,2.27938,0,3.22352,14584
241,0,6,19,19.9249,1,2.27938,2.32639,0,3.25693,12025
242,3,4,16,16.7631,0,2.2794,2.2794,0,3.22356,10103
243,6,4,15,16.6433,1,2.2794,2.32005,0,3.25243,9481
244,21,3,18,27.8209,0,2.27942,2.27942,0,3.22359,11346
245,19,2,18,26.2488,1,2.27942,2.32247,0,3.25417,11319
246,20,17,20,33,0,2.27948,2.27948,0,3.22367,12945
247,19,16,18,30.6757,1,2.27948,2.32639,0,3.25701,11669
248,7,7,16,18.8149,0,2.27949,2.27949,0,3.22369,10182
249,11,7,13,18.412,1,2.27949,2.32437,0,3.25558,8311
250,21,14,15,29.3598,0,2.27952,2.27952,0,3.22372,9746
251,11,13,14,22.0454,1,2.27952,2.32101,0,3.2532,9086
252,6,7,12,15.1327,0,2.27956,2.27956,0,3.22378,7681
253,6,7,11,14.3527,1,2.27956,2.29822,0,3.237,7056
254,21,19,7,29.1719,0,2.27986,2.27986,0,3.22421,4871
255,22,19,7,29.8998,1,2.27986,2.28335,0,3.22668,4872
256,22,8,16,28.3549,0,2.27998,2.27998,0,3.22437,10222
257,19,8,17,26.7208,1,2.27998,2.32632,0,3.2573,10844
258,17,11,15,25.1992,0,2.28017,2.28017,0,3.22465,9667
259,7,10,14,18.5742,1,2.28017,2.31024,0,3.24598,9007
260,0,8,2,8.24621,0,2.28037,2.28037,0,3.22493,1450
261,3,9,3,9.94987,1,2.28037,2.31847,0,3.25198,2103
262,20,8,12,24.6577,0,2.2809,2.2809,0,3.22568,7720
263,20,8,11,24.1868,1,2.2809,2.30505,0,3.2428,7095
264,9,15,3,17.7482,0,2.28113,2.28113,0,3.226,2259
265,10,15,3,18.2757,1,2.28113,2.29855,0,3.23834,2260
266,16,7,9,19.6469,0,2.2812,2.2812,0,3.2261,5816
267,17,8,10,21.2838,1,2.2812,2.29492,0,3.23582,6467
268,24,20,20,37.0945,0,2.2813,2.2813,0,3.22625,13024
269,23,19,18,34.8425,1,2.2813,2.32639,0,3.25828,11748
270,24,9,23,34.4384,0,2.28131,2.28131,0,3.22625,14624
271,23,8,21,32.1559,1,2.28131,2.32639,0,3.25829,13348
272,5,18,7,19.9499,0,2.28142,2.28142,0,3.22641,4830
273,7,18,7,20.5426,1,2.28142,2.28497,0,3.22892,4832
274,2,10,15,18.1384,0,2.28144,2.28144,0,3.22645,9627
275,15,10,14,22.8254,1,2.28144,2.3085,0,3.24564,9015
276,6,4,5,8.77496,0,2.28146,2.28146,0,3.22647,3231
277,7,4,6,10.0499,1,2.28146,2.28953,0,3.23218,3857
278,15,21,2,25.8844,0,2.28147,2.28147,0,3.22648,1790
279,16,21,2,26.4764,1,2.28147,2.29523,0,3.23623,1791
280,18,22,12,30.8545,0,2.28151,2.28151,0,3.22654,8068
281,21,22,12,32.6956,1,2.28151,2.29311,0,3.23475,8071
282,2,24,17,29.4788,0,2.2818,2.2818,0,3.22695,11227
283,8,24,16,29.9333,1,2.2818,2.32617,0,3.25847,10608
284,4,7,10,12.8452,0,2.28203,2.28203,0,3.22727,6429
285,9,7,10,15.1658,1,2.28203,2.29123,0,3.23379,6434
286,12,10,16,22.3607,0,2.28208,2.28208,0,3.22735,10262
287,10,10,15,20.6155,1,2.28208,2.29905,0,3.23937,9635
288,18,5,16,24.5967,0,2.28245,2.28245,0,3.22787,10143
289,20,5,14,24.9199,1,2.28245,2.32246,0,3.25629,8895
290,8,7,10,14.5945,0,2.28254,2.28254,0,3.228,6433
291,7,7,10,14.0712,1,2.28254,2.28537,0,3.23,6432
292,18,13,5,22.7596,0,2.2827,2.2827,0,3.22823,3468
293,19,13,5,23.5584,1,2.2827,2.29524,0,3.23711,3469
294,0,12,16,20,0,2.28312,2.28312,0,3.22881,10300
295,19,13,15,27.4773,1,2.28312,2.31574,0,3.25197,9719
296,16,4,7,17.9165,0,2.28316,2.28316,0,3.22888,4491
297,15,4,7,17.0294,1,2.28316,2.28326,0,3.22895,4490
298,23,2,9,24.779,0,2.28317,2.28317,0,3.22889,5698
299,18,2,11,21.1896,1,2.28317,2.29312,0,3.23593,6943
300,22,19,13,31.8434,0,2.28319,2.28319,0,3.22892,8622
301,11,18,14,25.318,1,2.28319,2.32441,0,3.25819,9211
302,19,24,8,31.6386,0,2.28319,2.28319,0,3.22892,5619
303,18,24,8,31.0483,1,2.28319,2.28899,0,3.23302,5618
304,10,5,18,21.1896,0,2.28322,2.28322,0,3.22896,11385
305,17,5,17,24.5561,1,2.28322,2.3263,0,3.25957,10767
306,5,23,2,23.622,0,2.28326,2.28326,0,3.22901,1830
307,5,23,3,23.7276,1,2.28326,2.2868,0,3.23152,2455
308,10,19,20,29.3428,0,2.28326,2.28326,0,3.22902,12985
309,20,19,17,32.4037,1,2.28326,2.32634,0,3.25962,11120
310,3,21,12,24.3721,0,2.28326,2.28326,0,3.22902,8028
311,4,21,12,24.5153,1,2.28326,2.28719,0,3.2318,8029
312,16,21,11,28.6007,0,2.28327,2.28327,0,3.22904,7416
313,17,21,11,29.1719,1,2.28327,2.29694,0,3.23872,7417
314,4,1,6,7.28011,0,2.2833,2.2833,0,3.22908,3779
315,5,1,6,7.87401,1,2.2833,2.29502,0,3.23738,3780
316,6,16,20,26.3059,0,2.28331,2.28331,0,3.22909,12906
317,16,16,17,28.3019,1,2.28331,2.32634,0,3.25966,11041
318,0,12,13,17.6918,0,2.28332,2.28332,0,3.22911,8425
319,3,12,12,17.2337,1,2.28332,2.30575,0,3.245,7803
320,5,21,12,24.6982,0,2.28335,2.28335,0,3.22915,8030
321,6,21,12,24.9199,1,2.28335,2.28546,0,3.23064,8031
322,20,10,0,22.3607,0,2.28338,2.28338,0,3.22918,270
323,20,10,1,22.383,1,2.28338,2.28355,0,3.22931,895
324,22,8,10,25.4558,0,2.28339,2.28339,0,3.2292,6472
325,23,8,10,26.3249,1,2.28339,2.28724,0,3.23193,6473
326,19,8,10,22.9129,0,2.28341,2.28341,0,3.22923,6469
327,21,8,10,24.5967,1,2.28341,2.29123,0,3.23476,6471
328,3,2,23,23.2809,0,2.28342,2.28342,0,3.22924,14428
329,12,2,20,23.4094,1,2.28342,2.32633,0,3.25972,12562
330,19,24,2,30.6757,0,2.28346,2.28346,0,3.2293,1869
331,20,24,2,31.305,1,2.28346,2.28534,0,3.23063,1870
332,17,16,13,26.7208,0,2.28353,2.28353,0,3.22941,8542
333,21,16,11,28.6007,1,2.28353,2.31509,0,3.2518,7296
334,19,13,3,23.2164,0,2.28378,2.28378,0,3.22975,2219
335,18,13,3,22.4054,1,2.28378,2.29411,0,3.23706,2218
336,0,20,9,21.9317,0,2.28379,2.28379,0,3.22976,6125
337,0,20,7,21.1896,1,2.28379,2.30099,0,3.24195,4875
338,15,13,16,25.4951,0,2.28387,2.28387,0,3.22988,10340
339,14,13,15,24.2899,1,2.28387,2.30881,0,3.24756,9714
340,10,10,13,19.2094,0,2.28396,2.28396,0,3.23001,8385
341,10,10,11,17.9165,1,2.28396,2.30226,0,3.24297,7135
342,11,21,13,27.037,0,2.28414,2.28414,0,3.23026,8661
343,10,21,12,26.1725,1,2.28414,2.29904,0,3.24082,8035
344,1,23,13,26.4386,0,2.28417,2.28417,0,3.23031,8701
345,0,23,11,25.4951,1,2.28417,2.3106,0,3.24905,7450
346,14,13,13,23.1084,0,2.28422,2.28422,0,3.23037,8464
347,18,13,10,24.3516,1,2.28422,2.30699,0,3.24651,6593
348,2,18,14,22.891,0,2.28441,2.28441,0,3.23064,9202
349,6,18,15,24.1868,1,2.28441,2.32247,0,3.25766,9831
350,15,24,5,28.7402,0,2.28445,2.28445,0,3.23069,3740
351,14,23,4,27.2213,1,2.28445,2.28923,0,3.23408,3089
352,13,16,14,24.9199,0,2.28449,2.28449,0,3.23076,9163
353,17,16,15,27.7489,1,2.28449,2.32053,0,3.25634,9792
354,24,2,1,24.1039,0,2.28455,2.28455,0,3.23085,699
355,24,2,2,24.1661,1,2.28455,2.33751,0,3.26851,1324
356,16,21,9,27.8927,0,2.28466,2.28466,0,3.23099,6166
357,14,21,9,26.7955,1,2.28466,2.28555,0,3.23162,6164
358,14,13,8,20.7123,0,2.28476,2.28476,0,3.23113,5339
359,15,13,8,21.4009,1,2.28476,2.29107,0,3.2356,5340
360,4,12,11,16.7631,0,2.28504,2.28504,0,3.23154,7179
361,4,12,10,16.1245,1,2.28504,2.29709,0,3.24007,6554
362,15,24,13,31.1448,0,2.28517,2.28517,0,3.23172,8740
363,15,24,12,30.7409,1,2.28517,2.3049,0,3.2457,8115
364,4,23,8,24.6779,0,2.28517,2.28517,0,3.23172,5579
365,3,23,9,24.8797,1,2.28517,2.28691,0,3.23295,6203
366,13,4,9,16.3095,0,2.28519,2.28519,0,3.23175,5738
367,8,4,11,14.1774,1,2.28519,2.30036,0,3.24249,6983
368,17,0,18,24.7588,0,2.28521,2.28521,0,3.23177,11267
369,20,1,17,26.2679,1,2.28521,2.32639,0,3.26102,10670
370,1,13,20,23.8747,0,2.28523,2.28523,0,3.2318,12826
371,12,13,20,26.7021,1,2.28523,2.31271,0,3.25129,12837
372,9,15,11,20.664,0,2.28526,2.28526,0,3.23184,7259
373,7,15,10,19.3391,1,2.28526,2.3127,0,3.2513,6632
374,19,13,11,25.5147,0,2.28526,2.28526,0,3.23185,7219
375,17,13,12,24.5357,1,2.28526,2.30432,0,3.24535,7842
376,20,6,23,31.0644,0,2.28528,2.28528,0,3.23187,14545
377,20,5,21,29.4279,1,2.28528,2.32639,0,3.26107,13270
378,17,3,23,28.7576,0,2.28528,2.28528,0,3.23187,14467
379,13,2,23,26.4953,1,2.28528,2.32248,0,3.25828,14438
380,11,7,5,13.9642,0,2.28529,2.28529,0,3.23188,3311
381,12,7,5,14.7648,1,2.28529,2.28732,0,3.23332,3312
382,4,15,13,20.2485,0,2.28532,2.28532,0,3.23193,8504
383,7,15,11,19.8746,1,2.28532,2.30299,0,3.24445,7257
384,5,5,23,24.0624,0,2.28536,2.28536,0,3.23199,14505
385,11,4,19,22.3159,1,2.28536,2.32639,0,3.26113,11986
386,21,5,5,22.1585,0,2.28537,2.28537,0,3.232,3271
387,22,5,5,23.1084,1,2.28537,2.28927,0,3.23476,3272
388,16,19,14,28.5132,0,2.28555,2.28555,0,3.23226,9241
389,20,19,14,30.9354,1,2.28555,2.32364,0,3.2593,9245
390,0,12,8,14.4222,0,2.28556,2.28556,0,3.23227,5300
391,1,12,8,14.4568,1,2.28556,2.29792,0,3.24102,5301
392,6,9,9,14.0712,0,2.28566,2.28566,0,3.23241,5856
393,7,9,9,14.5258,1,2.28566,2.30422,0,3.24556,5857
394,7,13,15,21.0476,0,2.28578,2.28578,0,3.23259,9707
395,4,12,15,19.6214,1,2.28578,2.30685,0,3.24752,9679
396,0,9,11,14.2127,0,2.28596,2.28596,0,3.23283,7100
397,0,9,10,13.4536,1,2.28596,2.29709,0,3.24071,6475
