Point ID,Coordinates_0,Coordinates_1,Coordinates_2,Coordinates_Magnitude,CriticalType,Points_0,Points_1,Points_2,Points_Magnitude,ttkVertexScalarField
47,8,4,6,10.7703,2,5.18346e+32,8.52334e+33,0,8.53908e+33,648
48,8,4,5,10.247,1,5.37641e+32,5.37641e+32,0,7.60339e+32,548
49,8,4,6,10.7703,2,5.37641e+32,8.52334e+33,0,8.54028e+33,648
50,3,1,4,5.09902,1,5.93565e+32,5.93565e+32,0,8.39427e+32,413
51,2,2,5,5.74456,2,5.93565e+32,2.09914e+33,0,2.18145e+33,522
52,2,4,2,4.89898,1,6.41402e+32,6.41402e+32,0,9.0708e+32,242
53,2,4,1,4.58258,2,6.41402e+32,1.59679e+34,0,1.59807e+34,142
54,3,4,0,5,1,7.70255e+32,7.70255e+32,0,1.08931e+33,43
55,2,5,1,5.47723,2,7.70255e+32,2.81145e+33,0,2.91506e+33,152
56,5,9,9,13.6748,1,8.35917e+32,8.35917e+32,0,1.18216e+33,995
57,6,8,8,12.8062,2,8.35917e+32,9.50961e+33,0,9.54628e+33,886
58,4,0,2,4.47214,1,8.59163e+32,8.59163e+32,0,1.21504e+33,204
59,3,1,3,4.3589,2,8.59163e+32,2.88093e+33,0,3.00631e+33,313
60,3,0,7,7.61577,1,8.67978e+32,8.67978e+32,0,1.22751e+33,703
61,2,1,7,7.34847,2,8.67978e+32,2.89985e+34,0,2.90114e+34,712
62,2,3,3,4.69042,1,9.81207e+32,9.81207e+32,0,1.38764e+33,332
63,2,3,2,4.12311,2,9.81207e+32,1.94719e+34,0,1.94966e+34,232
64,3,2,1,3.74166,1,1.3986e+33,1.3986e+33,0,1.97792e+33,123
65,2,3,2,4.12311,2,1.3986e+33,1.94719e+34,0,1.95221e+34,232
66,6,9,6,12.3693,1,1.54903e+33,1.54903e+33,0,2.19065e+33,696
67,7,8,5,11.7473,2,1.54903e+33,2.33334e+34,0,2.33848e+34,587
68,1,3,9,9.53939,1,2.15613e+33,2.15613e+33,0,3.04924e+33,931
69,1,3,8,8.60233,2,2.15613e+33,6.09325e+33,0,6.46348e+33,831
70,6,6,9,12.3693,1,2.46256e+33,2.46256e+33,0,3.48259e+33,966
71,7,5,8,11.7473,2,2.46256e+33,9.88965e+33,0,1.01916e+34,857
72,2,1,9,9.27362,1,3.36503e+33,3.36503e+33,0,4.75887e+33,912
73,2,1,8,8.30662,2,3.36503e+33,1.09015e+34,0,1.14091e+34,812
74,6,8,8,12.8062,2,9.50961e+33,9.50961e+33,0,1.34486e+34,886
75,7,7,7,12.1244,3,9.50961e+33,1.33561e+35,0,1.33899e+35,777
76,8,5,5,10.6771,2,9.87145e+33,9.87145e+33,0,1.39603e+34,558
77,8,5,6,11.1803,3,9.87145e+33,1.41191e+35,0,1.41536e+35,658
78,6,7,9,12.8841,2,1.6241e+34,1.6241e+34,0,2.29683e+34,976
79,7,6,8,12.2066,3,1.6241e+34,8.4338e+34,0,8.58876e+34,867
80,8,3,7,11.0454,2,2.07746e+34,2.07746e+34,0,2.93796e+34,738
81,8,4,7,11.3578,3,2.07746e+34,1.24965e+35,0,1.2668e+35,748
82,8,6,4,10.7703,2,2.2813e+34,2.2813e+34,0,3.22624e+34,468
83,8,6,5,11.1803,3,2.2813e+34,2.2123e+35,0,2.22403e+35,568
84,7,8,5,11.7473,2,2.33334e+34,2.33334e+34,0,3.29985e+34,587
85,8,7,4,11.3578,3,2.33334e+34,4.5753e+35,0,4.58125e+35,478
86,6,9,7,12.8841,2,2.37115e+34,2.37115e+34,0,3.35331e+34,796
87,7,8,6,12.2066,3,2.37115e+34,3.2015e+35,0,3.21027e+35,687
88,8,1,8,11.3578,2,2.41754e+34,2.41754e+34,0,3.41892e+34,818
89,8,2,8,11.4891,3,2.41754e+34,1.42141e+35,0,1.44183e+35,828
90,1,5,3,5.91608,2,3.00095e+34,3.00095e+34,0,4.24399e+34,351
91,1,5,2,5.47723,3,3.00095e+34,3.33591e+35,0,3.34938e+35,251
92,3,2,0,3.60555,2,3.10313e+34,3.10313e+34,0,4.38849e+34,23
93,2,3,1,3.74166,3,3.10313e+34,3.4478e+35,0,3.46174e+35,132
94,7,9,3,11.7898,2,3.37728e+34,3.37728e+34,0,4.77619e+34,397
95,8,8,2,11.4891,3,3.37728e+34,2.92321e+35,0,2.94265e+35,288
96,2,2,3,4.12311,2,3.49065e+34,3.49065e+34,0,4.93653e+34,322
97,1,3,4,5.09902,3,3.49065e+34,6.29895e+35,0,6.30862e+35,431
98,1,4,4,5.74456,2,4.15611e+34,4.15611e+34,0,5.87763e+34,441
99,1,4,3,5.09902,3,4.15611e+34,3.99451e+35,0,4.01608e+35,341
100,2,6,0,6.32456,2,4.44361e+34,4.44361e+34,0,6.28421e+34,62
101,1,7,1,7.14143,3,4.44361e+34,3.84065e+35,0,3.86628e+35,171
102,3,1,1,3.31662,2,4.85466e+34,4.85466e+34,0,6.86553e+34,113
103,2,2,2,3.4641,3,4.85466e+34,5.4937e+35,0,5.51511e+35,222
104,3,0,4,5,2,8.45112e+34,8.45112e+34,0,1.19517e+35,403
105,2,1,5,5.47723,3,8.45112e+34,2.6708e+35,0,2.80132e+35,512
106,1,2,9,9.27362,2,1.6195e+35,1.6195e+35,0,2.29032e+35,921
107,1,2,8,8.30662,3,1.6195e+35,4.09747e+35,0,4.40591e+35,821
