Point ID,Coordinates_0,Coordinates_1,Coordinates_2,Coordinates_Magnitude,CriticalType,Points_0,Points_1,Points_2,Points_Magnitude,ttkVertexScalarField
54,8,3,6,10.4403,1,1.83574e+33,1.83574e+33,0,2.59613e+33,638
55,8,4,6,10.7703,2,1.83574e+33,3.46131e+34,0,3.46618e+34,648
56,3,2,1,3.74166,1,1.87496e+33,1.87496e+33,0,2.65159e+33,123
57,2,3,2,4.12311,2,1.87496e+33,3.34793e+34,0,3.35318e+34,232
58,2,2,7,7.54983,1,2.04173e+33,2.04173e+33,0,2.88744e+33,722
59,2,2,5,5.74456,2,2.04173e+33,7.75821e+33,0,8.02238e+33,522
60,2,3,3,4.69042,1,2.04457e+33,2.04457e+33,0,2.89146e+33,332
61,2,3,2,4.12311,2,2.04457e+33,3.34793e+34,0,3.35417e+34,232
62,8,7,0,10.6301,1,2.31297e+33,2.31297e+33,0,3.27103e+33,78
63,8,7,2,10.8167,2,2.31297e+33,1.4743e+34,0,1.49233e+34,278
64,1,4,6,7.28011,1,2.37009e+33,2.37009e+33,0,3.35181e+33,641
65,1,4,5,6.48074,2,2.37009e+33,1.68939e+34,0,1.70593e+34,541
66,8,4,5,10.247,1,2.44264e+33,2.44264e+33,0,3.45442e+33,548
67,8,4,6,10.7703,2,2.44264e+33,3.46131e+34,0,3.46992e+34,648
68,6,6,9,12.3693,1,2.98401e+33,2.98401e+33,0,4.22002e+33,966
69,7,5,8,11.7473,2,2.98401e+33,2.53937e+34,0,2.55684e+34,857
70,3,0,7,7.61577,1,4.99217e+33,4.99217e+33,0,7.06e+33,703
71,2,1,7,7.34847,2,4.99217e+33,1.52087e+35,0,1.52169e+35,712
72,6,8,8,12.8062,2,1.49308e+34,1.49308e+34,0,2.11153e+34,886
73,7,7,7,12.1244,3,1.49308e+34,1.08958e+35,0,1.09977e+35,777
74,1,3,9,9.53939,1,2.52777e+34,2.52777e+34,0,3.5748e+34,931
75,1,3,8,8.60233,2,2.52777e+34,5.647e+34,0,6.18694e+34,831
76,2,1,9,9.27362,1,2.61258e+34,2.61258e+34,0,3.69475e+34,912
77,2,1,8,8.30662,2,2.61258e+34,6.96886e+34,0,7.44248e+34,812
78,6,7,9,12.8841,2,2.90279e+34,2.90279e+34,0,4.10517e+34,976
79,7,6,8,12.2066,3,2.90279e+34,1.21982e+35,0,1.25388e+35,867
80,6,9,7,12.8841,2,2.90765e+34,2.90765e+34,0,4.11204e+34,796
81,7,8,6,12.2066,3,2.90765e+34,2.82732e+35,0,2.84223e+35,687
82,1,9,1,9.11043,2,3.02423e+34,3.02423e+34,0,4.27691e+34,191
83,1,7,1,7.14143,3,3.02423e+34,1.93034e+35,0,1.95389e+35,171
84,3,2,0,3.60555,2,3.35037e+34,3.35037e+34,0,4.73814e+34,23
85,2,3,1,3.74166,3,3.35037e+34,4.74331e+35,0,4.75513e+35,132
86,1,5,3,5.91608,2,4.23725e+34,4.23725e+34,0,5.99238e+34,351
87,1,5,2,5.47723,3,4.23725e+34,3.57015e+35,0,3.5952e+35,251
88,8,5,5,10.6771,2,4.30093e+34,4.30093e+34,0,6.08243e+34,558
89,8,6,5,11.1803,3,4.30093e+34,5.48908e+35,0,5.50591e+35,568
90,8,5,5,10.6771,2,4.30093e+34,4.30093e+34,0,6.08243e+34,558
91,8,5,6,11.1803,3,4.30093e+34,4.52921e+35,0,4.54958e+35,658
92,8,6,4,10.7703,2,5.7621e+34,5.7621e+34,0,8.14884e+34,468
93,8,7,4,11.3578,3,5.7621e+34,4.5753e+35,0,4.61144e+35,478
94,2,2,3,4.12311,2,7.81998e+34,7.81998e+34,0,1.10591e+35,322
95,2,2,2,3.4641,3,7.81998e+34,5.97918e+35,0,6.0301e+35,222
96,8,1,8,11.3578,2,8.29385e+34,8.29385e+34,0,1.17293e+35,818
97,8,2,8,11.4891,3,8.29385e+34,5.33936e+35,0,5.40339e+35,828
98,8,3,7,11.0454,2,8.45626e+34,8.45626e+34,0,1.1959e+35,738
99,8,4,7,11.3578,3,8.45626e+34,3.68688e+35,0,3.78262e+35,748
100,1,4,4,5.74456,2,1.15651e+35,1.15651e+35,0,1.63556e+35,441
101,1,4,3,5.09902,3,1.15651e+35,5.93654e+35,0,6.04814e+35,341
102,8,8,0,11.3137,2,1.45034e+35,1.45034e+35,0,2.05108e+35,88
103,8,8,1,11.3578,3,1.45034e+35,3.95155e+35,0,4.2093e+35,188
104,1,3,6,6.78233,2,1.95597e+35,1.95597e+35,0,2.76615e+35,631
105,1,3,4,5.09902,3,1.95597e+35,6.29895e+35,0,6.59565e+35,431
106,3,0,4,5,2,2.08106e+35,2.08106e+35,0,2.94307e+35,403
107,2,1,5,5.47723,3,2.08106e+35,6.64259e+35,0,6.96095e+35,512
